UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature__K__rollmean_5,Air_temperature__K__rollstd_5,Air_temperature__K__rollvar_5,Air_temperature__K__rollmean_10,Air_temperature__K__rollstd_10,Air_temperature__K__rollvar_10,Process_temperature__K__rollmean_5,Process_temperature__K__rollstd_5,Process_temperature__K__rollvar_5,Process_temperature__K__rollmean_10,Process_temperature__K__rollstd_10,Process_temperature__K__rollvar_10,Rotational_speed__rpm__rollmean_5,Rotational_speed__rpm__rollstd_5,Rotational_speed__rpm__rollvar_5,Rotational_speed__rpm__rollmean_10,Rotational_speed__rpm__rollstd_10,Rotational_speed__rpm__rollvar_10,Torque__Nm__rollmean_5,Torque__Nm__rollstd_5,Torque__Nm__rollvar_5,Torque__Nm__rollmean_10,Torque__Nm__rollstd_10,Torque__Nm__rollvar_10,Tool_wear__min__rollmean_5,Tool_wear__min__rollstd_5,Tool_wear__min__rollvar_5,Tool_wear__min__rollmean_10,Tool_wear__min__rollstd_10,Tool_wear__min__rollvar_10,Air_temperature__K__rollmin_5,Air_temperature__K__rollmax_5,Air_temperature__K__rollmin_10,Air_temperature__K__rollmax_10,Process_temperature__K__rollmin_5,Process_temperature__K__rollmax_5,Process_temperature__K__rollmin_10,Process_temperature__K__rollmax_10,Rotational_speed__rpm__rollmin_5,Rotational_speed__rpm__rollmax_5,Rotational_speed__rpm__rollmin_10,Rotational_speed__rpm__rollmax_10,Torque__Nm__rollmin_5,Torque__Nm__rollmax_5,Torque__Nm__rollmin_10,Torque__Nm__rollmax_10,Tool_wear__min__rollmin_5,Tool_wear__min__rollmax_5,Tool_wear__min__rollmin_10,Tool_wear__min__rollmax_10
233,L47412,L,298.10991725177155,308.4230553479044,1425.665260561082,47.46084713804743,175.12070621022437,0,0,0,0,0,0,298.28,0.0447213595537081,0.002000000000332,298.3,0.0471404520792655,0.0022222222222375,308.48,0.083666002649593,0.0069999999993617,308.5,0.0816496580942882,0.0066666666669141,1513.8,95.22709698399896,9068.199999999944,1495.2,104.67813100696546,10957.511111111424,38.96,6.289912559010634,39.56299999999971,39.760000000000005,8.159684089745424,66.5804444444446,174.8,3.492849839314341,12.19999999999822,169.4,6.501281924873499,42.26666666668687,298.2,298.3,298.2,298.4,308.4,308.6,308.4,308.6,1408.0,1629.0,1329.0,1629.0,32.2,47.6,29.3,53.8,170.0,179.0,160.0,179.0
234,L47413,L,298.1788733923281,308.3096507711843,1505.1630981553847,34.57646942890521,179.91191041079665,0,0,0,0,0,0,298.26,0.0547722557536232,0.0030000000003403,298.28000000000003,0.0421637021357175,0.0017777777777895,308.46,0.0894427190963076,0.0079999999993409,308.48,0.0788810637763281,0.0062222222224851,1490.4,71.18145825985823,5066.79999999994,1489.5,101.72320832096992,10347.611111111444,38.52,6.525105363133968,42.57699999999967,39.81,8.12464700087881,66.00988888888904,177.0,3.1622776601680957,9.999999999998202,171.5,6.519202405204258,42.50000000002098,298.2,298.3,298.2,298.3,308.4,308.6,308.4,308.6,1408.0,1570.0,1329.0,1629.0,32.2,47.6,29.3,53.8,173.0,181.0,162.0,181.0
235,L47414,L,298.17734140623776,308.3657187828037,1496.9990945384443,42.13485620563648,182.5564261408623,0,0,0,0,0,0,298.24,0.0547722557537036,0.0030000000003491,298.27000000000004,0.0483045891540613,0.0023333333333426,308.44,0.0894427190961948,0.0079999999993208,308.46,0.0699205898799961,0.0048888888891666,1478.4,66.02120871356372,4358.799999999942,1478.9,96.15202083737752,9245.211111111485,40.66,5.626988537397236,31.662999999999887,41.17,7.262391708888581,52.742333333333605,179.0,3.1622776601680957,9.999999999998202,173.6,6.50128192487362,42.26666666668844,298.2,298.3,298.2,298.3,308.4,308.6,308.4,308.6,1408.0,1570.0,1329.0,1629.0,34.8,47.6,32.2,53.8,175.0,183.0,164.0,183.0
236,M15095,M,298.16546364584826,308.3196427219305,1676.5741139188422,33.77491538282168,183.52290036907007,0,0,0,0,0,0,298.2,0.0707106781212539,0.0050000000003675,298.25,0.0707106781186779,0.0050000000000032,308.38,0.0447213595417171,0.0019999999992595,308.44,0.0843274042728884,0.0071111111114031,1500.4,108.70510567586024,11816.79999999994,1510.7,105.3407697796918,11096.677777778032,40.44,5.926887884885274,35.127999999999844,39.16,6.060473028842999,36.72933333333344,181.0,3.1622776601680957,9.999999999998202,175.7,6.447221623822877,41.566666666689294,298.1,298.3,298.1,298.3,308.3,308.4,308.3,308.6,1408.0,1680.0,1329.0,1680.0,33.7,47.6,32.2,49.2,177.0,185.0,166.0,185.0
237,L47416,L,298.28503075592363,308.35490537693175,1502.470638611626,39.97718118375639,187.53169384314404,0,0,0,0,0,0,298.16,0.054772255754072,0.0030000000003894,298.23,0.0823272602348344,0.0067777777777741,308.36,0.0547722557435738,0.0029999999992394,308.43,0.0948683298066221,0.009000000000298,1517.8,96.49455943212516,9311.199999999935,1527.3,84.55511023389928,7149.566666666859,39.56,5.757429982205581,33.147999999999755,38.11,4.932308452100971,24.327666666666676,183.2,3.492849839314341,12.19999999999822,177.9,6.522610247781787,42.54444444446799,298.1,298.2,298.1,298.3,308.3,308.4,308.3,308.6,1424.0,1680.0,1408.0,1680.0,33.7,47.6,32.2,47.6,179.0,188.0,168.0,188.0
238,M15097,M,298.0301413265385,308.14779629592584,1546.6707364459778,37.397121015313736,189.6185508801867,0,0,0,0,0,0,298.12,0.0836660026558836,0.0070000000004143,298.2,0.1054092553388836,0.0111111111110979,308.3,0.1224744871358076,0.0149999999991791,308.39,0.1370320319418125,0.0187777777781019,1543.4,81.14678058925035,6584.799999999938,1528.6,84.85438507624019,7200.266666666855,37.36,3.623258202226212,13.12799999999952,38.16,4.912161778009082,24.129333333333346,185.4,3.6469165057618502,13.299999999998226,180.1,6.522610247781863,42.54444444446897,298.0,298.2,298.0,298.3,308.1,308.4,308.1,308.6,1478.0,1680.0,1408.0,1680.0,33.7,42.9,32.2,47.6,181.0,190.0,170.0,190.0
239,L47418,L,297.7915392226023,308.1027270554775,1393.963733432683,50.87435600682752,197.04286345079367,0,0,0,0,0,0,298.06,0.1140175425118985,0.0130000000004525,298.16,0.1349897115420231,0.0182222222221986,308.24,0.134164078646711,0.0179999999991208,308.35,0.158113883009529,0.025000000000351,1519.6,106.23229264211488,11285.299999999934,1505.0,86.62819659005216,7504.444444444724,40.440000000000005,6.451201438491891,41.617999999999846,39.48,6.200322572253811,38.44400000000012,187.8,3.9623225512315625,15.6999999999982,182.4,6.619835513232015,43.822222222247774,297.9,298.2,297.9,298.3,308.1,308.4,308.1,308.6,1393.0,1680.0,1393.0,1680.0,33.7,50.3,32.2,50.3,183.0,193.0,173.0,193.0
240,L47419,L,297.9939604475412,308.27633143396724,1609.4960555566738,31.651187511184986,192.29663122190098,0,0,0,0,0,0,298.02,0.0836660026562636,0.0070000000004779,298.13,0.1337493509847973,0.0178888888888545,308.2,0.0999999999954241,0.0099999999990848,308.32,0.1549193338494935,0.0240000000003708,1546.2,109.80300542334864,12056.699999999932,1512.3,92.58875621682164,8572.67777777803,37.98,7.533060467034602,56.74699999999957,39.32,6.425608488263547,41.28844444444455,190.2,3.9623225512315625,15.6999999999982,184.6,6.80196050170046,46.266666666693176,297.9,298.1,297.9,298.3,308.1,308.3,308.1,308.6,1393.0,1680.0,1393.0,1680.0,30.6,50.3,30.6,50.3,185.0,195.0,175.0,195.0
241,M15100,M,297.9531318003635,308.12174071891,1343.3117485621392,51.98513449337657,192.6493829015768,0,0,0,0,0,0,298.0,0.0707106781221221,0.0050000000004903,298.1,0.1247219128922766,0.0155555555555086,308.16,0.0894427190946679,0.0079999999990476,308.27000000000004,0.1337493509864134,0.0178888888892868,1478.0,111.8033988749892,12499.999999999936,1489.2,104.62716876817797,10946.84444444479,41.56,9.084217082390756,82.52300000000001,41.0,7.255189713424317,52.63777777777803,192.6,3.6469165057618502,13.299999999998226,186.8,6.908931417618855,47.73333333336088,297.9,298.1,297.9,298.3,308.1,308.3,308.1,308.4,1339.0,1611.0,1339.0,1680.0,30.6,51.6,30.6,51.6,188.0,197.0,177.0,197.0
242,L47421,L,298.12565093071623,308.07438269139664,1766.5133444274556,24.280119654105302,197.95520301293854,0,0,0,0,0,0,297.98,0.0447213595556234,0.0020000000005033,298.07,0.1059349905468515,0.0112222222221615,308.12,0.0447213595389263,0.0019999999990099,308.24,0.1349897115436541,0.0182222222226389,1534.4,175.50441589885972,30801.799999999927,1526.1,133.80786391107455,17904.544444444644,38.68,12.024433458587543,144.58699999999965,39.12,8.8999126088094,79.20844444444455,195.0,3.8078865529317225,14.499999999998234,189.1,7.109461614248511,50.54444444447305,297.9,298.0,297.9,298.2,308.1,308.2,308.1,308.4,1339.0,1777.0,1339.0,1777.0,24.3,51.6,24.3,51.6,190.0,200.0,179.0,200.0
243,L47422,L,298.0439909837668,308.1504277201939,1344.642212308544,58.86020140986595,197.39565408736198,1,0,0,0,1,0,297.98,0.0447213595556234,0.0020000000005033,298.05,0.0971825315804059,0.0094444444443766,308.14,0.0547722557416402,0.0029999999990276,308.22,0.1229272594323254,0.0151111111115422,1493.6,193.2092130308488,37329.79999999992,1518.5,142.14956911647755,20206.50000000023,43.120000000000005,14.834655371797492,220.06700000000015,40.24,10.62347505396527,112.8582222222224,197.4,3.6469165057618502,13.299999999998226,191.4,7.198765326238372,51.82222222225185,297.9,298.0,297.9,298.2,308.1,308.2,308.1,308.4,1339.0,1777.0,1339.0,1777.0,24.3,58.8,24.3,58.8,193.0,202.0,181.0,202.0
244,L47423,L,298.0089339857094,308.18985840578546,1435.4225159258497,43.412158363886704,209.19811034640557,0,0,0,0,0,0,298.0,0.0,0.0,298.03000000000003,0.0823272602344001,0.0067777777777026,308.16,0.0547722557418127,0.0029999999990465,308.2,0.1054092553410597,0.0111111111115567,1503.4,188.00345741501653,35345.29999999993,1511.5,144.2137687986531,20797.61111111137,41.88,14.3351665494336,205.497,41.16,10.507373072699432,110.40488888888916,199.6,3.6469165057618502,13.299999999998226,193.7,7.180993431740296,51.56666666669727,298.0,298.0,297.9,298.2,308.1,308.2,308.1,308.4,1339.0,1777.0,1339.0,1777.0,24.3,58.8,24.3,58.8,195.0,204.0,183.0,204.0
245,M15104,M,298.05319566059984,308.14555008547546,1395.5685276259926,48.94221384996266,202.61630125389075,0,0,0,0,0,0,298.0,0.0,0.0,298.01,0.0567646212190198,0.0032222222221387,308.16,0.0547722557418127,0.0029999999990465,308.18,0.0788810637775703,0.0062222222226811,1460.2,181.81226581284315,33055.69999999994,1503.2,148.67548553813535,22104.40000000029,45.58,13.023325228220347,169.60700000000054,41.78000000000001,10.800288062001982,116.64622222222252,201.8,3.492849839314341,12.19999999999822,196.0,7.055336829507808,49.77777777780929,298.0,298.0,297.9,298.1,308.1,308.2,308.1,308.3,1339.0,1777.0,1339.0,1777.0,24.3,58.8,24.3,58.8,197.0,206.0,185.0,206.0
246,M15105,M,297.7943109405433,307.9872994618483,1625.8489689767168,31.13358871264247,211.15550642238853,0,0,0,0,0,0,297.98,0.044721359555652,0.0020000000005059,297.99,0.0567646212189408,0.0032222222221298,308.16,0.0547722557418127,0.0029999999990465,308.16,0.0699205898813746,0.0048888888893593,1517.8,179.42045591291964,32191.69999999994,1497.9,142.48855704543155,20302.9888888892,41.540000000000006,13.799021704454267,190.413,41.55,11.013854910974644,121.30500000000028,204.2,3.492849839314341,12.19999999999822,198.4,6.979334575096936,48.71111111114353,297.9,298.0,297.9,298.1,308.1,308.2,308.1,308.3,1348.0,1777.0,1339.0,1777.0,24.3,58.8,24.3,58.8,200.0,209.0,188.0,209.0
247,L47426,L,297.9655603347127,308.07581451590374,1573.631519070934,34.480657938245805,218.80918400092483,0,0,0,0,0,0,297.96,0.0547722557553142,0.0030000000005255,297.97,0.0483045891529069,0.0023333333332311,308.16,0.0547722557418127,0.0029999999990465,308.14,0.0516397779540925,0.0026666666671479,1479.4,121.16641448850392,14681.299999999932,1506.9,145.1033731134089,21054.98888888916,43.38,11.315343565265715,128.03700000000026,41.03,11.28283356844962,127.3023333333336,206.6,3.974921382870137,15.799999999998244,200.8,7.130529043800167,50.84444444447773,297.9,298.0,297.9,298.0,308.1,308.2,308.1,308.2,1348.0,1627.0,1339.0,1777.0,31.4,58.8,24.3,58.8,202.0,212.0,190.0,212.0
248,L47427,L,297.9047624754738,308.1378641255104,1453.4876731381432,45.393781932929855,214.07013344169602,0,0,0,0,0,0,297.96,0.0547722557553142,0.0030000000005255,297.97,0.0483045891529069,0.0023333333332311,308.16,0.0547722557418127,0.0029999999990465,308.15,0.0527046276739848,0.0027777777782533,1503.6,98.28428155101876,9659.799999999928,1498.6,144.60997353033696,20912.044444444757,40.720000000000006,7.8020510123941085,60.87199999999993,41.92,11.245522565793824,126.4617777777781,209.0,4.123105625617448,16.999999999998252,203.2,7.130529043800225,50.84444444447856,297.9,298.0,297.9,298.0,308.1,308.2,308.1,308.2,1395.0,1627.0,1339.0,1777.0,31.4,49.1,24.3,58.8,204.0,214.0,193.0,214.0
249,L47428,L,298.1962344103801,308.240502203822,1353.1561350175389,57.46721856889244,215.9192792822757,1,0,0,0,1,0,297.96,0.0547722557553142,0.0030000000005255,297.98,0.0421637021344177,0.0017777777776799,308.17999999999995,0.0836660026478325,0.0069999999990671,308.17,0.0674948557744985,0.0045555555560203,1487.6,115.77478136450928,13403.799999999925,1495.5,147.4300210646103,21735.611111111437,43.26,10.704812002085802,114.59300000000025,42.57000000000001,11.949528117135948,142.7912222222226,211.4,3.974921382870137,15.799999999998244,205.5,7.184087354086528,51.611111111145966,297.9,298.0,297.9,298.0,308.1,308.3,308.1,308.3,1362.0,1627.0,1339.0,1777.0,31.4,56.8,24.3,58.8,206.0,216.0,195.0,216.0
250,L47429,L,297.9086556656618,308.467616541962,1383.700615209592,55.72071952968001,221.44891868052616,1,0,0,0,1,0,297.96,0.0547722557553142,0.0030000000005255,297.98,0.0421637021344177,0.0017777777776799,308.2,0.0999999999954411,0.0099999999990882,308.17999999999995,0.0788810637775784,0.0062222222226823,1489.6,113.84550935368476,12960.799999999925,1474.9,143.84671625650063,20691.8777777782,44.68,12.05848249159074,145.40700000000044,45.13,11.841926457389556,140.23122222222278,213.8,3.492849839314341,12.19999999999822,207.8,7.130529043800326,50.84444444448,297.9,298.0,297.9,298.0,308.1,308.3,308.1,308.3,1362.0,1627.0,1339.0,1777.0,31.4,56.8,24.3,58.8,209.0,218.0,197.0,218.0
251,L47430,L,297.900356279313,308.3605023091405,1659.595852804326,32.60788484938899,-2.0423252445895543,0,0,0,0,0,0,297.98,0.044721359555652,0.0020000000005059,297.98,0.0421637021344177,0.0017777777776799,308.24,0.0894427190951441,0.0079999999991328,308.2,0.0816496580955319,0.0066666666671172,1496.6,124.94118616373036,15610.299999999925,1507.2,146.1854225898672,21370.177777778048,44.94,11.70952603652259,137.11300000000043,43.24,12.197467861085867,148.77822222222264,172.0,96.17692030835671,9249.999999999998,188.1,66.36674200564975,4404.544444444475,297.9,298.0,297.9,298.0,308.1,308.3,308.1,308.3,1362.0,1662.0,1348.0,1777.0,32.7,56.8,24.3,58.8,0.0,218.0,0.0,218.0
252,M15111,M,297.97224604127115,308.10938638423676,1464.1667072703601,42.33181277129223,-2.4917551075326587,0,0,0,0,0,0,298.0,0.0,0.0,297.98,0.0421637021344177,0.0017777777776799,308.26000000000005,0.0547722557428272,0.0029999999991576,308.21,0.0737864787402878,0.0054444444448909,1472.8,114.8159396599615,13182.69999999992,1476.1,111.33777436252446,12396.10000000041,46.760000000000005,10.08082337906982,101.62300000000066,45.07000000000001,10.258876914923784,105.24455555555612,130.0,117.77096416349828,13869.999999999998,168.3,88.32521975316263,7801.344444444469,298.0,298.0,297.9,298.0,308.2,308.3,308.1,308.3,1362.0,1662.0,1348.0,1662.0,32.7,56.8,31.4,58.8,0.0,218.0,0.0,218.0
253,L47432,L,297.90227173402087,308.3443802388591,1633.5540163719697,35.90332931230588,3.782282640017079,0,0,0,0,0,0,298.0,0.0,0.0,297.98,0.0421637021344177,0.0017777777776799,308.26,0.0547722557428272,0.0029999999991576,308.21000000000004,0.0737864787402878,0.0054444444448909,1503.0,132.12115651930966,17455.99999999992,1503.3,109.77962773969932,12051.566666666957,44.82,11.249533323653935,126.5520000000004,42.77,9.379179068553942,87.96900000000039,88.2,117.59336715988704,13828.2,148.6,101.02936866739964,10206.933333333352,298.0,298.0,297.9,298.0,308.2,308.3,308.1,308.3,1362.0,1662.0,1362.0,1662.0,32.7,56.8,31.4,56.8,0.0,218.0,0.0,218.0
254,L47433,L,298.0015891323995,308.26320029232534,1352.353330211154,48.20098660509705,14.037466662525961,0,0,0,0,0,0,298.0,0.0,0.0,297.98,0.0421637021344177,0.0017777777776799,308.24,0.0547722557426196,0.0029999999991349,308.21,0.0737864787402878,0.0054444444448909,1502.0,133.46722444105865,17813.49999999992,1494.8,118.03370516744734,13931.955555555884,43.1,9.477868958790271,89.83000000000018,43.18,9.53214444801264,90.8617777777782,46.4,95.9650978220728,9209.3,128.9,107.99326110662858,11662.544444444458,298.0,298.0,297.9,298.0,308.2,308.3,308.1,308.3,1357.0,1662.0,1357.0,1662.0,32.7,56.2,31.4,56.8,0.0,218.0,0.0,218.0
255,L47434,L,297.916855539142,308.11159156017203,1502.1861649748773,38.29206942154894,12.990533047287352,0,0,0,0,0,0,298.0,0.0,0.0,297.98,0.0421637021344177,0.0017777777776799,308.22,0.0447213595400758,0.0019999999991127,308.21,0.0737864787402878,0.0054444444448909,1523.8,122.07866316437088,14903.19999999992,1506.7,112.73375714487774,12708.900000000272,39.44,6.078075353267649,36.94299999999966,42.06,9.41655752149138,88.6715555555559,4.6,3.646916505762094,13.3,109.2,110.30946368185182,12168.177777777786,298.0,298.0,297.9,298.0,308.2,308.3,308.1,308.3,1357.0,1662.0,1357.0,1662.0,32.7,48.2,31.4,56.8,0.0,9.0,0.0,218.0
256,L47435,L,298.04000548327366,308.29768329324594,1493.645715753341,40.575909386280316,14.942978807623414,0,0,0,0,0,0,298.0,0.0,0.0,297.99,0.0316227766002037,0.0009999999999063,308.2,0.0,0.0,308.22,0.0632455532068657,0.0040000000004424,1489.2,94.52354204112288,8934.69999999992,1492.9,104.51841942930604,10924.10000000034,40.98,4.780376554205732,22.85199999999987,42.96,8.686285486648247,75.45155555555597,6.8,3.492849839314596,12.2,89.4,108.15441635817643,11697.37777777778,298.0,298.0,297.9,298.0,308.2,308.2,308.1,308.3,1357.0,1620.0,1357.0,1662.0,35.8,48.2,32.7,56.8,2.0,11.0,0.0,218.0
257,L47436,L,298.12559435029965,308.2332006917598,1342.1570392835174,63.46796206796451,16.105979853662713,0,0,0,0,0,0,298.02000000000004,0.0447213595552421,0.0020000000004692,298.01,0.0316227766003455,0.0009999999999153,308.22,0.0447213595400758,0.0019999999991127,308.23999999999995,0.051639777953632,0.0026666666671004,1462.2,118.93569691223875,14145.69999999992,1467.5,110.35020012064828,12177.166666667124,45.06,11.072849678380017,122.60800000000044,45.91,10.023023495931788,100.46100000000064,9.0,3.1622776601683795,10.000000000000002,69.5,101.17229528548482,10235.833333333334,298.0,298.1,298.0,298.1,308.2,308.3,308.2,308.3,1331.0,1620.0,1331.0,1662.0,35.8,63.0,32.7,63.0,5.0,13.0,0.0,218.0
258,L47437,L,297.95709556725245,308.0357519852317,1623.4726243517307,28.80592614293187,18.761327253023925,0,0,0,0,0,0,298.02000000000004,0.0447213595552421,0.0020000000004692,298.01,0.0316227766003455,0.0009999999999153,308.18,0.1095445114967804,0.0119999999990682,308.22,0.0918936583496863,0.0084444444448888,1461.2,117.28682790492682,13756.19999999992,1482.1,119.82250762412598,14357.433333333727,43.8,12.637840005317372,159.7150000000002,44.31,11.29242125399944,127.5187777777783,11.0,3.1622776601683795,10.000000000000002,49.6,88.35056435712349,7805.822222222218,298.0,298.1,298.0,298.1,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1662.0,29.5,63.0,29.5,63.0,7.0,15.0,0.0,218.0
259,L47438,L,298.0012941700518,308.32938297053647,1498.3375460426307,37.608471749194436,18.467900959975157,0,0,0,0,0,0,298.04,0.0547722557546247,0.00300000000045,298.02,0.0421637021346304,0.0017777777776978,308.18,0.1095445114967804,0.0119999999990682,308.21,0.0875595035796604,0.0076666666671165,1486.2,101.82681375747708,10368.69999999992,1494.1,112.22640806275058,12594.766666667008,41.74,12.580659760123863,158.27299999999988,42.42,10.525292289422566,110.78177777777812,13.0,3.1622776601683795,10.000000000000002,29.7,66.38783355739541,4407.344444444436,298.0,298.1,298.0,298.1,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1662.0,29.5,63.0,29.5,63.0,9.0,17.0,0.0,218.0
260,M15119,M,298.21453338737837,308.1241868230295,1432.7087538559506,63.356876057937825,23.725376704084372,1,0,0,1,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.03,0.0483045891531854,0.002333333333258,308.17999999999995,0.1095445114967804,0.0119999999990682,308.2,0.0816496580955608,0.0066666666671219,1467.4,104.06392266294752,10829.299999999925,1495.6,110.99669664754444,12320.266666667005,46.94,15.606184671469212,243.55300000000065,43.19,11.844403272807345,140.28988888888932,15.0,3.1622776601683795,10.000000000000002,9.8,6.356099432827151,40.39999999998562,298.0,298.1,298.0,298.1,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1662.0,29.5,63.9,29.5,63.9,11.0,19.0,0.0,19.0
261,M15120,M,298.15078082323515,308.28523664822904,1521.9436947497084,50.4075250930235,19.48461500742701,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.05,0.0707106781181739,0.004999999999932,308.2,0.1224744871354517,0.0149999999990919,308.2,0.0816496580955608,0.0066666666671219,1474.0,106.7871715141848,11403.499999999924,1481.6,95.41162286523678,9103.377777778174,48.68,15.173727294241216,230.24200000000087,44.83,11.355864857714153,128.95566666666727,17.2,3.4928498393145966,12.200000000000005,12.0,6.394442031082548,40.88888888887509,298.0,298.2,298.0,298.2,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1620.0,29.5,63.9,29.5,63.9,13.0,22.0,2.0,22.0
262,L47441,L,297.95902923844807,308.2712813306914,1650.745973168908,32.080354814966874,28.449645694386145,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.06,0.0699205898775514,0.0048888888888247,308.17999999999995,0.1095445114967768,0.0119999999990674,308.2,0.0816496580955608,0.0066666666671219,1538.6,95.78517630614836,9174.799999999928,1500.4,109.48079486578804,11986.04444444476,42.5,14.140721339450826,199.96,43.78,12.049232340692932,145.18400000000048,19.6,3.9749213828703582,15.8,14.3,6.532823109327588,42.67777777776458,298.0,298.2,298.0,298.2,308.0,308.3,308.0,308.3,1420.0,1654.0,1331.0,1654.0,29.5,63.9,29.5,63.9,15.0,25.0,5.0,25.0
263,M15122,M,298.2782571525104,308.1833281892859,1730.4992004601118,27.55770774284198,25.425233514253367,0,0,0,0,0,0,298.12,0.0447213595541037,0.0020000000003674,298.07,0.0674948557706083,0.0045555555554952,308.22,0.0447213595401457,0.0019999999991189,308.2,0.0816496580955608,0.0066666666671219,1562.8,129.32594480613673,16725.199999999928,1512.0,128.11973566420957,16414.666666666937,41.96,14.79756736764526,218.9679999999999,42.88,13.009381230481347,169.24400000000037,22.0,4.123105625617661,17.0,16.5,6.753599863117335,45.61111111109849,298.1,298.2,298.0,298.2,308.2,308.3,308.0,308.3,1420.0,1736.0,1331.0,1736.0,26.8,63.9,26.8,63.9,17.0,27.0,7.0,27.0
264,M15123,M,297.89076308396454,307.92527428734326,1587.8355624543426,32.85866768595269,33.56487887760495,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.07,0.0674948557706083,0.0045555555554952,308.2,0.0707106781122302,0.0049999999990914,308.19,0.0875595035797253,0.0076666666671279,1583.8,121.19488438048832,14688.19999999993,1535.0,117.39865605893716,13782.444444444624,40.84,15.38206748132382,236.60799999999975,41.29,13.25623123918208,175.72766666666686,24.6,4.277849927241487,18.3,18.8,7.067924416371721,49.955555555543526,298.0,298.2,298.0,298.2,308.1,308.3,308.0,308.3,1420.0,1736.0,1331.0,1736.0,26.8,63.9,26.8,63.9,19.0,30.0,9.0,30.0
265,L47444,L,298.01114661812454,308.27669276152335,1397.9525159324135,47.57624517309794,27.36110732744697,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.08000000000004,0.0632455532029248,0.0039999999999439,308.2,0.0707106781122302,0.0049999999990914,308.19,0.0875595035797253,0.0076666666671279,1577.8,131.6252255458654,17325.19999999993,1522.6,126.09009124872318,15898.711111111335,37.56,10.065187529301149,101.30799999999935,42.25,13.330853936138787,177.711666666667,27.4,4.277849927241487,18.3,21.2,7.435649863251865,55.28888888887749,298.0,298.2,298.0,298.2,308.1,308.3,308.0,308.3,1390.0,1736.0,1331.0,1736.0,26.8,49.1,26.8,63.9,22.0,33.0,11.0,33.0
266,L47445,L,298.01228302919804,308.1458488852361,1434.1075421162923,37.33355329356542,36.65859491339537,0,0,0,0,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.08000000000004,0.0632455532029248,0.0039999999999439,308.16,0.0547722557417225,0.0029999999990366,308.17999999999995,0.0918936583498107,0.0084444444449117,1564.2,141.94083274378778,20147.19999999993,1519.1,127.60307380484484,16282.544444444684,35.16,7.801794665331755,60.86799999999903,41.92,13.422270051423256,180.15733333333364,30.0,4.123105625617661,17.0,23.6,7.647802879839289,58.48888888887812,298.0,298.1,298.0,298.2,308.1,308.2,308.0,308.3,1390.0,1736.0,1331.0,1736.0,26.8,47.5,26.8,63.9,25.0,35.0,13.0,35.0
267,H29680,H,298.05069596175656,308.10575842980285,1430.5106671297094,44.259503630844534,33.35363594323451,0,0,0,0,0,0,298.04,0.0547722557546247,0.00300000000045,298.07,0.0674948557706083,0.0045555555554952,308.14,0.0547722557414631,0.0029999999990082,308.16,0.0843274042739963,0.00711111111159,1521.4,140.34885108186648,19697.799999999937,1530.0,113.6417372466852,12914.444444444642,37.48,8.368512412609505,70.03199999999936,39.99,11.26927484603848,126.99655555555564,32.4,3.9749213828703582,15.800000000000002,26.0,7.7172246018594945,59.55555555554544,298.0,298.1,298.0,298.2,308.1,308.2,308.0,308.3,1390.0,1736.0,1390.0,1736.0,26.8,47.5,26.8,63.9,27.0,37.0,15.0,37.0
268,L47447,L,298.0288845318249,308.0766116618735,1955.886915951154,20.722914990074983,44.131951868441,0,0,0,0,0,0,298.0,0.0707106781221508,0.0050000000004944,298.06,0.0843274042707736,0.0071111111110464,308.1,0.0707106781112253,0.0049999999989493,308.16,0.0843274042739963,0.00711111111159,1565.0,229.33381782894543,52593.99999999994,1563.9,175.52742742311773,30809.877777777863,36.34,10.34253353874181,106.9679999999992,39.15,12.394913831442674,153.6338888888889,35.4,4.505552130427525,20.300000000000008,28.7,8.15202769595063,66.45555555554616,297.9,298.1,297.9,298.2,308.0,308.2,308.0,308.3,1390.0,1954.0,1390.0,1954.0,21.1,47.5,21.1,63.9,30.0,42.0,17.0,42.0
