UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature__K__rollmean_5,Air_temperature__K__rollstd_5,Air_temperature__K__rollvar_5,Air_temperature__K__rollmean_10,Air_temperature__K__rollstd_10,Air_temperature__K__rollvar_10,Process_temperature__K__rollmean_5,Process_temperature__K__rollstd_5,Process_temperature__K__rollvar_5,Process_temperature__K__rollmean_10,Process_temperature__K__rollstd_10,Process_temperature__K__rollvar_10,Rotational_speed__rpm__rollmean_5,Rotational_speed__rpm__rollstd_5,Rotational_speed__rpm__rollvar_5,Rotational_speed__rpm__rollmean_10,Rotational_speed__rpm__rollstd_10,Rotational_speed__rpm__rollvar_10,Torque__Nm__rollmean_5,Torque__Nm__rollstd_5,Torque__Nm__rollvar_5,Torque__Nm__rollmean_10,Torque__Nm__rollstd_10,Torque__Nm__rollvar_10,Tool_wear__min__rollmean_5,Tool_wear__min__rollstd_5,Tool_wear__min__rollvar_5,Tool_wear__min__rollmean_10,Tool_wear__min__rollstd_10,Tool_wear__min__rollvar_10,Air_temperature__K__rollmin_5,Air_temperature__K__rollmax_5,Air_temperature__K__rollmin_10,Air_temperature__K__rollmax_10,Process_temperature__K__rollmin_5,Process_temperature__K__rollmax_5,Process_temperature__K__rollmin_10,Process_temperature__K__rollmax_10,Rotational_speed__rpm__rollmin_5,Rotational_speed__rpm__rollmax_5,Rotational_speed__rpm__rollmin_10,Rotational_speed__rpm__rollmax_10,Torque__Nm__rollmin_5,Torque__Nm__rollmax_5,Torque__Nm__rollmin_10,Torque__Nm__rollmax_10,Tool_wear__min__rollmin_5,Tool_wear__min__rollmax_5,Tool_wear__min__rollmin_10,Tool_wear__min__rollmax_10
2411,L49590,L,299.244026315236,308.2303577751988,1745.9865381093014,30.92358796743976,196.06150401462867,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,299.12,0.0632455531896412,0.0039999999982637,308.52,0.0836660026771609,0.0070000000039747,308.6,0.1054092553370794,0.0111111111107176,1504.0,124.36639417463051,15466.99999999957,1516.6,202.28648551552251,40919.82222222172,43.64,7.578456307190892,57.43300000000142,42.74,10.104586417398144,102.10266666666706,187.6,3.646916505761416,13.299999999995055,180.9,8.252272414316124,68.10000000008289,299.0,299.1,299.0,299.2,308.4,308.6,308.4,308.7,1356.0,1689.0,1325.0,2008.0,32.1,52.6,20.3,52.6,183.0,192.0,168.0,192.0
2412,L49591,L,299.1539348669932,308.91496692261944,1609.6813055283087,37.51062842605126,181.9768985148898,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,299.1,0.0666666666536715,0.0044444444427117,308.5,0.0707106781465447,0.0050000000039442,308.59000000000003,0.1100504934595781,0.0121111111106966,1528.4,119.81986479711772,14356.79999999957,1535.8,195.5077719398601,38223.28888888836,42.94,7.965739137079574,63.453000000001225,41.790000000000006,10.043289633713998,100.86766666666706,189.8,3.4928498393138523,12.199999999994803,183.5,7.820912137772262,61.166666666753486,299.0,299.1,299.0,299.2,308.4,308.6,308.4,308.7,1356.0,1689.0,1325.0,2008.0,32.1,52.6,20.3,52.6,185.0,194.0,171.0,194.0
2413,L49592,L,298.7279141475121,308.03163784577265,1392.0418933704636,46.448278044292636,199.549493085323,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,299.09000000000003,0.0567646212045093,0.0032222222204914,308.5,0.0707106781465447,0.0050000000039442,308.58,0.1032795558967602,0.010666666666232,1510.2,131.72205586005546,17350.69999999957,1544.1,187.1472682140978,35024.09999999947,43.260000000000005,8.105121837455703,65.69300000000132,41.36,9.691026777385376,93.9160000000004,192.0,3.162277660167517,9.99999999999455,186.0,7.363574011464329,54.22222222231287,299.0,299.1,299.0,299.2,308.4,308.6,308.4,308.7,1356.0,1689.0,1356.0,2008.0,32.1,52.6,20.3,52.6,188.0,196.0,173.0,196.0
2414,L49593,L,298.9189382857345,308.92589077796174,1867.8892509046148,23.422956219460147,207.64576277400192,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,299.07000000000005,0.0483045891360991,0.0023333333316073,308.52000000000004,0.0447213595943946,0.0020000000039711,308.56,0.0966091783054697,0.009333333332858,1616.2,180.7420814309705,32667.699999999568,1587.9,211.7894394597287,44854.76666666609,37.34,10.13375547366324,102.69299999999969,38.52,10.54554144861443,111.20844444444492,194.0,3.162277660167477,9.999999999994294,188.5,6.670832032070244,44.50000000009442,299.0,299.1,299.0,299.1,308.5,308.6,308.4,308.7,1408.0,1886.0,1356.0,2008.0,23.0,46.8,20.3,52.6,190.0,198.0,178.0,198.0
2415,L49594,L,298.91817377190193,308.3825313772227,1447.6380903476268,44.333697570213396,8.836417488503526,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,299.07000000000005,0.0483045891360991,0.0023333333316073,308.52000000000004,0.0447213595943946,0.0020000000039711,308.54,0.0843274042681047,0.0071111111105963,1591.4,201.3189012487391,40529.29999999957,1528.6,157.0344618936293,24659.822222221715,36.66,9.429899257150073,88.9229999999995,40.83,8.42852959365461,71.04011111111154,156.0,87.23531395025755,7609.999999999999,170.7,60.23481828090296,3628.233333333401,299.0,299.1,299.0,299.1,308.5,308.6,308.4,308.7,1408.0,1886.0,1356.0,1886.0,23.0,46.7,23.0,52.6,0.0,198.0,0.0,198.0
2416,M17275,M,298.58993045408727,308.1341950142459,1576.0937695581974,36.5060386301259,3.6149046891919037,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,299.07,0.0483045891360991,0.0023333333316073,308.52000000000004,0.0447213595943946,0.0020000000039711,308.52,0.0632455531989856,0.0039999999994457,1571.0,193.990979171712,37632.49999999958,1537.5,157.62843088168358,24846.722222221702,37.36,9.131976784902582,83.3929999999997,40.5,8.575805760652749,73.54444444444488,118.0,106.81760154581268,11410.000000000004,152.8,80.14126416660935,6422.622222222263,299.0,299.1,299.0,299.1,308.5,308.6,308.4,308.6,1408.0,1886.0,1356.0,1886.0,23.0,46.7,23.0,52.6,0.0,198.0,0.0,198.0
2417,L49596,L,298.3076356984949,308.66337390803943,1602.3818729478496,38.191671908651884,-16.200945854292776,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,299.06000000000006,0.0516397779327416,0.0026666666649428,308.5,0.0707106781465447,0.0050000000039442,308.5,0.0666666666622052,0.0044444444438495,1573.4,193.87960181514603,37589.29999999958,1550.9,153.7844451027314,23649.65555555501,37.46,9.144834607580377,83.62799999999973,40.2,8.585517521449221,73.71111111111156,80.2,106.64051762815112,11372.200000000008,135.0,91.63211470027558,8396.44444444446,299.0,299.1,299.0,299.1,308.4,308.6,308.4,308.6,1408.0,1886.0,1356.0,1886.0,23.0,46.7,23.0,52.6,0.0,198.0,0.0,198.0
2418,L49597,L,299.9030900185487,307.8278210333568,1545.2424153877273,36.02335961654471,12.428660268982908,0,0,0,0,0,0,299.02,0.0836660026813543,0.0070000000046763,299.04,0.0699205898657152,0.0048888888871695,308.43999999999994,0.0894427191215492,0.0080000000038563,308.47,0.0823272602308618,0.00677777777712,1607.0,171.2906885968983,29340.499999999574,1558.6,152.8217552866356,23354.488888888336,35.44,7.574166620823652,57.36799999999918,39.35,8.466437004759205,71.68055555555604,42.4,87.02470913481993,7573.300000000012,117.2,97.91356732683502,9587.066666666657,298.9,299.1,298.9,299.1,308.3,308.5,308.3,308.6,1415.0,1886.0,1356.0,1886.0,23.0,43.4,23.0,52.6,0.0,198.0,0.0,198.0
2419,L49598,L,300.10709596838245,308.24518026583496,1694.3281161324117,31.96229771983684,15.015986105726773,0,0,0,0,0,0,299.0,0.1000000000230495,0.0100000000046099,299.03000000000003,0.0823272602244303,0.006777777776061,308.4,0.1000000000189872,0.0100000000037974,308.46,0.0966091783044144,0.0093333333326541,1561.8,89.60301334218386,8028.699999999579,1589.0,137.51121166411392,18909.33333333274,37.72,3.528739151595057,12.451999999999805,37.53,7.156512185881276,51.2156666666672,4.6,3.646916505764196,13.300000000015336,99.3,99.87442114976166,9974.89999999996,298.9,299.1,298.9,299.1,308.3,308.5,308.3,308.6,1415.0,1660.0,1408.0,1886.0,34.4,43.4,23.0,46.8,0.0,9.0,0.0,198.0
2420,M17279,M,299.22490441129725,307.98079690154,1281.2915124350486,50.941357094937665,19.754134837452018,0,0,0,0,0,0,298.96000000000004,0.0894427191250051,0.0080000000044745,299.01,0.0875595035673059,0.007666666664953,308.34,0.1140175425261813,0.0130000000037095,308.43,0.1251665557004925,0.0156666666659244,1544.4,126.20736904000331,15928.299999999588,1567.9,160.33052665595912,25705.87777777722,38.88,5.970929575870087,35.65200000000013,37.77,7.532308189835784,56.73566666666722,6.8,3.492849839316756,12.200000000015086,81.4,97.83228278822634,9571.155555555488,298.9,299.1,298.9,299.1,308.2,308.5,308.2,308.6,1328.0,1660.0,1328.0,1886.0,34.4,49.2,23.0,49.2,2.0,11.0,0.0,198.0
2421,H31834,H,299.12872996066,307.7070244116205,1441.8729824570755,42.986715094018976,1.9926643473673682,0,0,0,0,0,0,298.9,0.0707106781488782,0.0050000000042742,298.98,0.1032795558905827,0.0106666666649559,308.28,0.0836660026750522,0.0070000000036218,308.4,0.1414213562344566,0.019999999999193,1517.0,129.47586647711452,16763.99999999959,1544.0,158.07030784502732,24986.222222221702,40.7,6.106553856308861,37.29000000000062,39.03,7.532308189835782,56.73566666666719,9.2,3.4928498393167167,12.200000000014814,63.6,91.458794607796,8364.711111111017,298.8,299.0,298.8,299.1,308.2,308.4,308.2,308.6,1328.0,1660.0,1328.0,1886.0,34.4,49.2,23.0,49.2,5.0,14.0,0.0,198.0
2422,L49601,L,299.0061922912404,308.5053098358751,2431.0120949591014,17.00665648610243,25.371366757399343,0,0,0,0,0,0,298.88,0.0447213595970387,0.0020000000042076,298.97,0.1059349905390744,0.0112222222205137,308.24,0.0547722557830517,0.003000000003564,308.37,0.1494434118068104,0.0223333333324599,1679.6,413.4111754657821,170908.7999999996,1626.5,309.51368664765306,95798.72222222158,35.980000000000004,13.170497333054636,173.46199999999934,36.72,10.717773400602722,114.87066666666723,12.0,4.690415759824975,22.00000000001449,46.1,79.72515286909068,6356.099999999879,298.8,298.9,298.8,299.1,308.2,308.3,308.2,308.6,1328.0,2384.0,1328.0,2384.0,15.0,49.2,15.0,49.2,7.0,19.0,0.0,198.0
2423,L49602,L,298.3820408589733,308.2773367161626,1439.7995579420883,49.712064556949194,25.220541711138328,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,298.94,0.1074967699693842,0.0115555555538507,308.22,0.0447213595894963,0.002000000003533,308.33000000000004,0.1337493509813155,0.0178888888879231,1653.0,425.83564904784527,181335.9999999996,1630.0,306.95566093130964,94221.77777777713,39.34,15.333557969369023,235.11800000000028,37.39,11.585282809572597,134.2187777777783,14.8,5.118593556829276,26.200000000014175,28.6,59.90956147023118,3589.155555555408,298.8,298.9,298.8,299.1,308.2,308.3,308.2,308.5,1328.0,2384.0,1328.0,2384.0,15.0,53.4,15.0,53.4,9.0,21.0,0.0,198.0
2424,M17283,M,298.952905680637,308.36379876697544,2045.7385449816506,18.981629388577144,31.861618223852965,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,298.93,0.105934990539098,0.0112222222205187,308.2,0.0,0.0,308.3,0.1247219128883126,0.0155555555545198,1725.4,456.959297968648,208811.7999999996,1643.6,322.19290288065935,103808.26666666598,36.46,17.66799366085463,312.15799999999945,37.09,12.02963470397633,144.71211111111168,17.6,4.9799598391968845,24.800000000013863,11.1,7.992357460574663,63.87777777760347,298.8,298.9,298.8,299.1,308.2,308.2,308.2,308.5,1328.0,2384.0,1328.0,2384.0,15.0,53.4,15.0,53.4,11.0,23.0,0.0,23.0
2425,L49604,L,299.26388025413826,308.076505010542,1827.7287176498571,29.469302762674488,9.614536120253973,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,298.91,0.0875595035673718,0.0076666666649646,308.2,0.0,0.0,308.27000000000004,0.1059349905419113,0.0112222222211148,1825.4,399.3266833057861,159461.79999999958,1684.9,316.04551359996543,99884.76666666592,31.380000000000003,16.71502318275383,279.39199999999795,35.13,12.47575871662947,155.6445555555562,20.6,4.505552130429025,20.30000000001353,13.7,8.206366092508553,67.34444444427409,298.8,298.9,298.8,299.1,308.2,308.2,308.2,308.5,1443.0,2384.0,1328.0,2384.0,15.0,53.4,15.0,53.4,14.0,26.0,2.0,26.0
2426,L49605,L,299.1526119506053,307.49526455933983,1468.983907602195,54.84546448481935,23.78360514643625,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,298.88,0.0632455531899121,0.003999999998298,308.18,0.0447213595888035,0.002000000003471,308.23,0.0823272602275303,0.0067777777765714,1829.8,394.2451014280324,155429.19999999955,1673.4,322.03905905271,103709.15555555484,33.14,18.801276552404584,353.48799999999846,36.92,13.767901478116109,189.55511111111167,23.4,3.646916505763905,13.30000000001321,16.3,8.206366092508794,67.34444444427805,298.8,298.9,298.8,299.0,308.1,308.2,308.1,308.4,1443.0,2384.0,1328.0,2384.0,15.0,53.5,15.0,53.5,19.0,28.0,5.0,28.0
2427,M17286,M,299.0869206301168,307.95713548214246,1297.2136275835567,62.77117912788224,30.790875247715938,1,0,0,1,0,0,298.86,0.0547722557883285,0.003000000004142,298.87,0.0483045891363457,0.0023333333316311,308.18,0.0447213595888035,0.002000000003471,308.21,0.056764621208698,0.0032222222209669,1627.4,282.5469872428293,79832.79999999954,1653.5,334.9591185668938,112197.6111111104,42.86,19.62340439373355,385.0780000000012,39.42,16.16751200539047,261.388444444445,25.6,3.646916505763871,13.300000000012965,18.8,8.189424074164439,67.06666666650409,298.8,298.9,298.8,298.9,308.1,308.2,308.1,308.3,1372.0,2022.0,1328.0,2384.0,20.0,63.6,15.0,63.6,21.0,30.0,7.0,30.0
2428,L49607,L,299.22095759758133,308.05294453392895,1886.813769183443,24.189484554536783,34.34200087251992,0,0,0,0,0,0,298.88,0.044721359597022,0.0020000000042061,298.87,0.0483045891363457,0.0023333333316311,308.2,0.0707106781434286,0.0050000000035035,308.21,0.056764621208698,0.0032222222209669,1709.8,275.3092806281683,75795.19999999953,1681.4,339.3769454619897,115176.71111111034,36.94,20.107660231861875,404.3179999999996,38.14,16.90543633798839,285.7937777777783,28.0,3.807886552933621,14.50000000001269,21.4,8.154071920747956,66.48888888873027,298.8,298.9,298.8,298.9,308.1,308.3,308.1,308.3,1372.0,2022.0,1328.0,2384.0,20.0,63.6,15.0,63.6,23.0,33.0,9.0,33.0
2429,M17288,M,299.41338927422413,308.23603943296456,1331.9384526536123,47.989625592049634,57.58040648731489,0,0,0,0,0,0,298.9,0.0707106781488495,0.0050000000042701,298.88,0.0632455531899121,0.003999999998298,308.22,0.0836660026745427,0.0070000000035365,308.21000000000004,0.056764621208698,0.0032222222209669,1580.8,241.48643854262195,58315.69999999952,1653.1,352.89011509722485,124531.43333333262,42.38,17.941627573885295,321.9020000000012,39.42,17.074529438773883,291.53955555555603,30.4,3.646916505763796,13.300000000012416,24.0,7.902179727410012,62.444444444289765,298.8,299.0,298.8,299.0,308.1,308.3,308.1,308.3,1372.0,1855.0,1328.0,2384.0,23.8,63.6,15.0,63.6,26.0,35.0,11.0,35.0
2430,L49609,L,299.04954989832095,308.0373897057407,1452.3698246187134,49.78511769247364,30.806529618606863,0,0,0,0,0,0,298.9,0.0707106781488495,0.0050000000042701,298.88,0.0632455531899121,0.003999999998298,308.24,0.0894427191199493,0.0080000000035701,308.22,0.0632455531936329,0.0039999999987686,1501.6,201.8249241298,40733.29999999952,1663.5,343.65623973836176,118099.61111111035,47.400000000000006,14.653497875934017,214.7250000000027,39.39,17.055689829366504,290.896555555556,32.8,3.962322551233322,15.700000000012142,26.7,7.57261146793455,57.34444444429386,298.8,299.0,298.8,299.0,308.1,308.3,308.1,308.3,1372.0,1855.0,1372.0,2384.0,23.8,63.6,15.0,63.6,28.0,38.0,14.0,38.0
2431,M17290,M,299.83235596477965,308.25516352148304,1316.8959908335848,47.39198503535034,63.78250763730902,0,0,0,0,0,0,298.92,0.0447213595984559,0.0020000000043344,298.89,0.0567646212047677,0.0032222222205207,308.26,0.054772255783437,0.0030000000036062,308.22,0.0632455531936329,0.0039999999987686,1474.2,215.67266864394185,46514.69999999952,1652.0,353.38112884281395,124878.22222222148,46.26,14.27718459641124,203.83800000000235,39.7,17.19056588817122,295.515555555556,35.2,3.962322551233288,15.700000000011867,29.3,7.180993431727955,51.56666666652002,298.9,299.0,298.8,299.0,308.2,308.3,308.1,308.3,1335.0,1855.0,1335.0,2384.0,23.8,63.6,15.0,63.6,30.0,40.0,19.0,40.0
2432,M17291,M,298.1787430375957,308.0839632417668,1394.3828823939673,51.825052312855895,68.54470674501205,0,0,0,0,0,0,298.92,0.0447213595984559,0.0020000000043344,298.89,0.0567646212047677,0.0032222222205207,308.26,0.054772255783437,0.0030000000036062,308.22,0.0632455531936329,0.0039999999987686,1482.0,211.72151520334327,44825.99999999952,1554.7,247.5408159386145,61276.45555555503,43.8,11.289596981292185,127.45500000000158,43.33,15.100923444905254,228.0378888888892,37.8,3.96232255123325,15.70000000001157,31.7,7.364328437351931,54.23333333319033,298.9,299.0,298.8,299.0,308.2,308.3,308.1,308.3,1335.0,1855.0,1335.0,2022.0,23.8,51.3,20.0,63.6,33.0,43.0,21.0,43.0
2433,L49612,L,298.22856449452104,308.1449952036204,1468.5446745125726,42.890891991142794,42.89216242474972,0,0,0,0,0,0,298.92,0.0447213595984559,0.0020000000043344,298.9,0.047140452061063,0.0022222222205213,308.23999999999995,0.054772255783149,0.0030000000035746,308.22,0.0632455531936329,0.0039999999987686,1413.0,65.48663985882555,4288.49999999952,1561.4,245.0760426207877,60062.26666666614,47.74,2.8413025182128693,8.073000000002793,42.34,14.686214246322612,215.68488888888925,40.4,4.277849927242804,18.300000000011263,34.2,7.568942389049455,57.28888888874966,298.9,299.0,298.8,299.0,308.2,308.3,308.1,308.3,1335.0,1510.0,1335.0,2022.0,43.5,51.3,20.0,63.6,35.0,46.0,23.0,46.0
2434,L49613,L,298.843111340333,308.3129814791439,1433.5236777769378,44.50181581139679,50.30479347330254,0,0,0,0,0,0,298.92,0.0447213595984559,0.0020000000043344,298.91,0.0567646212047782,0.0032222222205219,308.24,0.054772255783149,0.0030000000035746,308.23,0.0674948557621097,0.0045555555543479,1425.8,62.89435586759372,3955.69999999952,1503.3,185.3369603961619,34349.788888888485,47.1,3.3143626838357028,10.985000000002604,44.74,12.415241528952324,154.13822222222248,43.0,4.123105625618991,17.00000000001097,36.7,7.587270040438208,57.56666666653122,298.9,299.0,298.8,299.0,308.2,308.3,308.1,308.3,1335.0,1510.0,1335.0,1855.0,43.5,51.3,23.8,63.6,38.0,48.0,26.0,48.0
2435,M17294,M,298.8824146020684,308.3117186528613,1331.0999034328993,47.05078804895122,66.83503045526771,0,0,0,0,0,0,298.94,0.0547722557906785,0.0030000000043995,298.92,0.06324555318993,0.0039999999983002,308.22,0.0447213595896154,0.0020000000035436,308.23,0.0674948557621097,0.0045555555543479,1411.0,69.43702182553281,4821.49999999952,1456.3,150.0888995821393,22526.67777777749,45.86,3.6184250717684106,13.093000000002226,46.63,10.095108826665632,101.9112222222224,45.4,3.974921382871704,15.800000000010698,39.1,7.622335600055155,58.09999999986818,298.9,299.0,298.8,299.0,308.2,308.3,308.1,308.3,1335.0,1510.0,1335.0,1855.0,42.7,51.3,23.8,63.6,40.0,50.0,28.0,50.0
2436,L49615,L,298.5729954065839,308.0336984158256,1789.5791440749356,30.146243438604976,74.34770775674242,0,0,0,0,0,0,298.93999999999994,0.0547722557906785,0.0030000000043995,298.92999999999995,0.0483045891363857,0.002333333331635,308.22,0.0447213595896154,0.0020000000035436,308.24,0.0516397779379749,0.0026666666654833,1481.2,126.97913214382714,16123.699999999517,1477.7,166.89188116861664,27852.89999999966,42.38,7.534387831801679,56.7670000000012,44.32000000000001,10.954735150710972,120.00622222222252,48.0,3.80788655293332,14.500000000010402,41.6,7.676804890916879,58.9333333332053,298.9,299.0,298.9,299.0,308.2,308.3,308.2,308.3,1358.0,1686.0,1335.0,1855.0,30.4,51.3,23.8,63.6,43.0,53.0,30.0,53.0
2437,H31850,H,300.07633480936886,308.24777919208805,1670.23138953761,30.28835739465997,48.46959249457278,0,0,0,0,0,0,298.96,0.0547722557912779,0.0030000000044651,298.93999999999994,0.0516397779329981,0.0026666666649693,308.22,0.0447213595896154,0.0020000000035436,308.24,0.0516397779379749,0.0026666666654833,1531.4,141.11626412288385,19913.79999999951,1506.7,171.61329267344593,29451.12222222181,38.2,7.13547475645454,50.91499999999998,41.0,9.380120823671046,87.98666666666719,50.4,3.6469165057634823,13.30000000001013,44.1,7.549098548089344,56.98888888876465,298.9,299.0,298.9,299.0,308.2,308.3,308.2,308.3,1358.0,1686.0,1335.0,1855.0,30.4,44.0,23.8,51.3,46.0,55.0,33.0,55.0
2438,L49617,L,299.0742158662367,307.9511598254639,1466.5313679855524,42.41051780569542,60.16637438401794,0,0,0,0,0,0,299.0,0.0707106781511853,0.0050000000046005,298.96,0.0699205898658874,0.0048888888871936,308.24,0.054772255783149,0.0030000000035746,308.24,0.0516397779379749,0.0026666666654833,1514.6,149.07649043360092,22223.799999999508,1463.8,121.03975471811697,14650.622222221918,37.52,6.649586453306685,44.21699999999978,42.63,7.22865440067824,52.25344444444488,53.2,4.658325879541899,21.70000000000981,46.8,7.955431408086475,63.28888888876875,298.9,299.1,298.9,299.1,308.2,308.3,308.2,308.3,1358.0,1686.0,1335.0,1686.0,30.4,44.0,30.4,51.3,48.0,60.0,35.0,60.0
2439,M17298,M,298.88371744991366,308.95866287354306,1316.571822913676,54.555672031793065,73.49969267467849,0,0,0,0,0,0,299.02,0.0836660026813174,0.0070000000046702,298.97,0.0823272602245693,0.0067777777760839,308.26,0.0894427191201396,0.0080000000036041,308.25,0.0707106781104493,0.0049999999988395,1492.4,169.62546978564131,28772.799999999515,1459.1,125.6109071697188,15778.099999999711,39.44,9.682613283613076,93.75300000000038,43.27,7.927736120734619,62.84900000000039,56.0,4.949747468306792,24.500000000009493,49.5,8.086339647131629,65.38888888877288,298.9,299.1,298.9,299.1,308.2,308.4,308.2,308.4,1330.0,1686.0,1330.0,1686.0,30.4,53.6,30.4,53.6,50.0,62.0,38.0,62.0
2440,L49619,L,299.3502764290514,308.37249229874544,1741.8248574912986,33.21262889219573,71.46068841433616,0,0,0,0,0,0,299.04,0.0894427191264914,0.0080000000047404,298.99,0.0875595035674229,0.0076666666649735,308.29999999999995,0.1000000000183406,0.0100000000036681,308.26,0.0843274042644159,0.0071111111099742,1559.4,169.42786075495232,28705.799999999508,1485.2,144.97723959297764,21018.39999999964,37.220000000000006,10.015088616682316,100.3019999999997,41.540000000000006,8.434084288040893,71.13377777777826,59.0,4.949747468306758,24.50000000000916,52.2,8.323994767464539,69.28888888877702,298.9,299.1,298.9,299.1,308.2,308.4,308.2,308.4,1330.0,1693.0,1330.0,1693.0,30.4,53.6,30.4,53.6,53.0,65.0,40.0,65.0
2441,L49620,L,299.7130092242648,308.3543841702274,1392.9355603615406,49.724276748587386,88.21948382034782,0,0,0,0,0,0,299.08000000000004,0.044721359604557,0.0020000000048801,299.01,0.0875595035674229,0.0076666666649735,308.34000000000003,0.0894427191208736,0.0080000000037354,308.28,0.0918936583413427,0.0084444444433554,1507.4,160.52351852610107,25767.799999999515,1494.3,137.14635329538237,18809.12222222184,40.72,10.09341369408788,101.87700000000076,41.55,8.442386445128497,71.27388888888937,61.8,4.658325879541796,21.70000000000885,54.9,8.305955025689773,68.9888888887812,299.0,299.1,298.9,299.1,308.2,308.4,308.2,308.4,1330.0,1693.0,1330.0,1693.0,30.4,53.6,30.4,53.6,55.0,67.0,43.0,67.0
2442,L49621,L,299.1223963660683,308.5721082428343,1683.982517871723,27.493828786991553,69.2815840538816,0,0,0,0,0,0,299.1,0.0,0.0,299.03,0.0823272602245693,0.0067777777760839,308.4,0.0707106781458227,0.0050000000038421,308.31,0.1100504934568531,0.0121111111100968,1510.2,163.97926698213868,26889.19999999952,1520.8,144.65883235315195,20926.17777777732,40.84,9.94248459893204,98.85300000000078,39.52,8.276445828709093,68.49955555555616,64.6,3.646916505763262,13.30000000000852,57.5,8.236099400397599,67.83333333322967,299.1,299.1,298.9,299.1,308.3,308.5,308.2,308.5,1330.0,1693.0,1330.0,1693.0,31.0,53.6,30.4,53.6,60.0,69.0,46.0,69.0
2443,M17302,M,299.50714368646953,308.1721030798389,1294.8556409916944,52.40980640001034,73.40059605816082,0,0,0,0,0,0,299.1,0.0,0.0,299.05000000000007,0.0707106781066657,0.0049999999983045,308.42,0.0447213595933587,0.0020000000038784,308.33000000000004,0.1059349905425881,0.0112222222212582,1491.4,180.5929123747649,32613.799999999523,1503.0,156.5943095319155,24521.777777777363,43.16,11.021479029604036,121.47300000000152,40.34,9.081629809676263,82.47600000000057,66.8,3.49284983931578,12.20000000000827,60.0,8.151346173752202,66.44444444434465,299.1,299.1,298.9,299.1,308.4,308.5,308.2,308.5,1330.0,1693.0,1330.0,1693.0,31.0,53.6,30.4,53.6,62.0,71.0,48.0,71.0
2444,L49623,L,299.06707680645656,308.5077682611031,1672.4471314616756,39.954325144894334,69.10406722231879,0,0,0,0,0,0,299.1,0.0,0.0,299.06000000000006,0.0699205898658874,0.0048888888871936,308.43999999999994,0.054772255786252,0.0030000000039146,308.35,0.1178511301938818,0.0138888888879752,1554.8,164.7109589553759,27129.69999999952,1523.6,161.0191154973691,25927.15555555509,39.440000000000005,9.67331380655049,93.57300000000032,39.44,9.1244725874979,83.25600000000061,69.2,3.492849839315742,12.200000000008004,62.6,8.04432166879317,64.71111111101533,299.1,299.1,298.9,299.1,308.4,308.5,308.2,308.5,1332.0,1693.0,1330.0,1693.0,31.0,51.7,30.4,53.6,65.0,74.0,50.0,74.0
2445,L49624,L,299.1890757152979,308.67793059375913,1250.3872139651412,64.54414677605514,68.36797639012103,1,0,0,1,0,0,299.12,0.0447213596061522,0.0020000000050227,299.08000000000004,0.0788810637639158,0.0062222222205269,308.48,0.083666002677245,0.0070000000039887,308.39,0.128668393767628,0.0165555555547413,1469.6,184.3591603365548,33988.299999999515,1514.5,173.50520325210744,30104.05555555511,46.760000000000005,14.765263289220506,218.0130000000028,41.99,12.913339356391663,166.75433333333385,71.4,3.646916505763156,13.300000000007753,65.2,7.714344503003437,59.51111111101935,299.1,299.2,298.9,299.2,308.4,308.6,308.2,308.6,1267.0,1676.0,1267.0,1693.0,31.0,68.2,30.4,68.2,67.0,76.0,53.0,76.0
2446,H31859,H,299.9329381844567,308.6863287662434,1390.9833711854556,54.98503774930002,77.39119409170699,0,0,0,0,0,0,299.14,0.054772255797015,0.0030000000050936,299.11,0.056764621204828,0.0032222222205276,308.54,0.1140175425278726,0.0130000000040952,308.43999999999994,0.1429840705944191,0.0204444444437498,1459.4,188.73340986693248,35620.29999999952,1483.4,167.10356070413226,27923.599999999617,48.2,15.24745880466654,232.48500000000325,44.46,12.811990911295226,164.14711111111149,73.6,3.6469165057631208,13.30000000000749,67.7,7.36432843735567,54.233333333245405,299.1,299.2,299.0,299.2,308.4,308.7,308.2,308.7,1267.0,1676.0,1267.0,1693.0,31.0,68.2,30.4,68.2,69.0,78.0,55.0,78.0
