UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature__K__rollmean_5,Air_temperature__K__rollstd_5,Air_temperature__K__rollvar_5,Air_temperature__K__rollmean_10,Air_temperature__K__rollstd_10,Air_temperature__K__rollvar_10,Process_temperature__K__rollmean_5,Process_temperature__K__rollstd_5,Process_temperature__K__rollvar_5,Process_temperature__K__rollmean_10,Process_temperature__K__rollstd_10,Process_temperature__K__rollvar_10,Rotational_speed__rpm__rollmean_5,Rotational_speed__rpm__rollstd_5,Rotational_speed__rpm__rollvar_5,Rotational_speed__rpm__rollmean_10,Rotational_speed__rpm__rollstd_10,Rotational_speed__rpm__rollvar_10,Torque__Nm__rollmean_5,Torque__Nm__rollstd_5,Torque__Nm__rollvar_5,Torque__Nm__rollmean_10,Torque__Nm__rollstd_10,Torque__Nm__rollvar_10,Tool_wear__min__rollmean_5,Tool_wear__min__rollstd_5,Tool_wear__min__rollvar_5,Tool_wear__min__rollmean_10,Tool_wear__min__rollstd_10,Tool_wear__min__rollvar_10,Air_temperature__K__rollmin_5,Air_temperature__K__rollmax_5,Air_temperature__K__rollmin_10,Air_temperature__K__rollmax_10,Process_temperature__K__rollmin_5,Process_temperature__K__rollmax_5,Process_temperature__K__rollmin_10,Process_temperature__K__rollmax_10,Rotational_speed__rpm__rollmin_5,Rotational_speed__rpm__rollmax_5,Rotational_speed__rpm__rollmin_10,Rotational_speed__rpm__rollmax_10,Torque__Nm__rollmin_5,Torque__Nm__rollmax_5,Torque__Nm__rollmin_10,Torque__Nm__rollmax_10,Tool_wear__min__rollmin_5,Tool_wear__min__rollmax_5,Tool_wear__min__rollmin_10,Tool_wear__min__rollmax_10
254,L47433,L,298.0096741058677,308.44366094186273,1370.0343796610825,48.51097087682516,4.259822590644443,0,0,0,0,0,0,298.0,0.0,0.0,297.98,0.0421637021344177,0.0017777777776799,308.24,0.0547722557426196,0.0029999999991349,308.21,0.0737864787402878,0.0054444444448909,1502.0,133.46722444105865,17813.49999999992,1494.8,118.03370516744734,13931.955555555884,43.1,9.477868958790271,89.83000000000018,43.18,9.53214444801264,90.8617777777782,46.4,95.9650978220728,9209.3,128.9,107.99326110662858,11662.544444444458,298.0,298.0,297.9,298.0,308.2,308.3,308.1,308.3,1357.0,1662.0,1357.0,1662.0,32.7,56.2,31.4,56.8,0.0,218.0,0.0,218.0
255,L47434,L,297.93134456171595,308.2358255585118,1517.4339108200686,38.29490324976711,9.796049954139727,0,0,0,0,0,0,298.0,0.0,0.0,297.98,0.0421637021344177,0.0017777777776799,308.22,0.0447213595400758,0.0019999999991127,308.21,0.0737864787402878,0.0054444444448909,1523.8,122.07866316437088,14903.19999999992,1506.7,112.73375714487774,12708.900000000272,39.44,6.078075353267649,36.94299999999966,42.06,9.41655752149138,88.6715555555559,4.6,3.646916505762094,13.3,109.2,110.30946368185182,12168.177777777786,298.0,298.0,297.9,298.0,308.2,308.3,308.1,308.3,1357.0,1662.0,1357.0,1662.0,32.7,48.2,31.4,56.8,0.0,9.0,0.0,218.0
256,L47435,L,297.9796105129106,308.1296601926341,1507.2414850846073,40.58483203403535,12.054704351739597,0,0,0,0,0,0,298.0,0.0,0.0,297.99,0.0316227766002037,0.0009999999999063,308.2,0.0,0.0,308.22,0.0632455532068657,0.0040000000004424,1489.2,94.52354204112288,8934.69999999992,1492.9,104.51841942930604,10924.10000000034,40.98,4.780376554205732,22.85199999999987,42.96,8.686285486648247,75.45155555555597,6.8,3.492849839314596,12.2,89.4,108.15441635817643,11697.37777777778,298.0,298.0,297.9,298.0,308.2,308.2,308.1,308.3,1357.0,1620.0,1357.0,1662.0,35.8,48.2,32.7,56.8,2.0,11.0,0.0,218.0
257,L47436,L,297.97300201345934,308.2422906777206,1338.0364699532233,62.5455159535798,14.777024820904753,0,0,0,0,0,0,298.02000000000004,0.0447213595552421,0.0020000000004692,298.01,0.0316227766003455,0.0009999999999153,308.22,0.0447213595400758,0.0019999999991127,308.23999999999995,0.051639777953632,0.0026666666671004,1462.2,118.93569691223875,14145.69999999992,1467.5,110.35020012064828,12177.166666667124,45.06,11.072849678380017,122.60800000000044,45.91,10.023023495931788,100.46100000000064,9.0,3.1622776601683795,10.000000000000002,69.5,101.17229528548482,10235.833333333334,298.0,298.1,298.0,298.1,308.2,308.3,308.2,308.3,1331.0,1620.0,1331.0,1662.0,35.8,63.0,32.7,63.0,5.0,13.0,0.0,218.0
258,L47437,L,298.18613766111815,307.94652572837055,1628.0129839650547,29.521196512161158,18.85796249735568,0,0,0,0,0,0,298.02000000000004,0.0447213595552421,0.0020000000004692,298.01,0.0316227766003455,0.0009999999999153,308.18,0.1095445114967804,0.0119999999990682,308.22,0.0918936583496863,0.0084444444448888,1461.2,117.28682790492682,13756.19999999992,1482.1,119.82250762412598,14357.433333333727,43.8,12.637840005317372,159.7150000000002,44.31,11.29242125399944,127.5187777777783,11.0,3.1622776601683795,10.000000000000002,49.6,88.35056435712349,7805.822222222218,298.0,298.1,298.0,298.1,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1662.0,29.5,63.0,29.5,63.0,7.0,15.0,0.0,218.0
259,L47438,L,297.97352739727614,308.339317477802,1497.5977033974211,36.80278677998226,13.820519814231112,0,0,0,0,0,0,298.04,0.0547722557546247,0.00300000000045,298.02,0.0421637021346304,0.0017777777776978,308.18,0.1095445114967804,0.0119999999990682,308.21,0.0875595035796604,0.0076666666671165,1486.2,101.82681375747708,10368.69999999992,1494.1,112.22640806275058,12594.766666667008,41.74,12.580659760123863,158.27299999999988,42.42,10.525292289422566,110.78177777777812,13.0,3.1622776601683795,10.000000000000002,29.7,66.38783355739541,4407.344444444436,298.0,298.1,298.0,298.1,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1662.0,29.5,63.0,29.5,63.0,9.0,17.0,0.0,218.0
260,M15119,M,298.3779490366905,308.42052520350865,1407.0869743888557,63.30044479377363,23.563214530171866,1,0,0,1,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.03,0.0483045891531854,0.002333333333258,308.17999999999995,0.1095445114967804,0.0119999999990682,308.2,0.0816496580955608,0.0066666666671219,1467.4,104.06392266294752,10829.299999999925,1495.6,110.99669664754444,12320.266666667005,46.94,15.606184671469212,243.55300000000065,43.19,11.844403272807345,140.28988888888932,15.0,3.1622776601683795,10.000000000000002,9.8,6.356099432827151,40.39999999998562,298.0,298.1,298.0,298.1,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1662.0,29.5,63.9,29.5,63.9,11.0,19.0,0.0,19.0
261,M15120,M,298.1973387855956,308.33589756684967,1513.2317737121562,48.900064875955216,11.248336453132357,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.05,0.0707106781181739,0.004999999999932,308.2,0.1224744871354517,0.0149999999990919,308.2,0.0816496580955608,0.0066666666671219,1474.0,106.7871715141848,11403.499999999924,1481.6,95.41162286523678,9103.377777778174,48.68,15.173727294241216,230.24200000000087,44.83,11.355864857714153,128.95566666666727,17.2,3.4928498393145966,12.200000000000005,12.0,6.394442031082548,40.88888888887509,298.0,298.2,298.0,298.2,308.0,308.3,308.0,308.3,1331.0,1615.0,1331.0,1620.0,29.5,63.9,29.5,63.9,13.0,22.0,2.0,22.0
262,L47441,L,298.0593691211849,308.1999667726913,1660.9840392659937,31.200734206597787,16.64628459276056,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.06,0.0699205898775514,0.0048888888888247,308.17999999999995,0.1095445114967768,0.0119999999990674,308.2,0.0816496580955608,0.0066666666671219,1538.6,95.78517630614836,9174.799999999928,1500.4,109.48079486578804,11986.04444444476,42.5,14.140721339450826,199.96,43.78,12.049232340692932,145.18400000000048,19.6,3.9749213828703582,15.8,14.3,6.532823109327588,42.67777777776458,298.0,298.2,298.0,298.2,308.0,308.3,308.0,308.3,1420.0,1654.0,1331.0,1654.0,29.5,63.9,29.5,63.9,15.0,25.0,5.0,25.0
263,M15122,M,297.8553414235737,308.0245156152352,1720.2181171436632,25.645678036540545,26.468226145313174,0,0,0,0,0,0,298.12,0.0447213595541037,0.0020000000003674,298.07,0.0674948557706083,0.0045555555554952,308.22,0.0447213595401457,0.0019999999991189,308.2,0.0816496580955608,0.0066666666671219,1562.8,129.32594480613673,16725.199999999928,1512.0,128.11973566420957,16414.666666666937,41.96,14.79756736764526,218.9679999999999,42.88,13.009381230481347,169.24400000000037,22.0,4.123105625617661,17.0,16.5,6.753599863117335,45.61111111109849,298.1,298.2,298.0,298.2,308.2,308.3,308.0,308.3,1420.0,1736.0,1331.0,1736.0,26.8,63.9,26.8,63.9,17.0,27.0,7.0,27.0
264,M15123,M,297.9378030875824,308.09319032500946,1585.897583517787,31.253954226171505,16.54757259983957,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.07,0.0674948557706083,0.0045555555554952,308.2,0.0707106781122302,0.0049999999990914,308.19,0.0875595035797253,0.0076666666671279,1583.8,121.19488438048832,14688.19999999993,1535.0,117.39865605893716,13782.444444444624,40.84,15.38206748132382,236.60799999999975,41.29,13.25623123918208,175.72766666666686,24.6,4.277849927241487,18.3,18.8,7.067924416371721,49.955555555543526,298.0,298.2,298.0,298.2,308.1,308.3,308.0,308.3,1420.0,1736.0,1331.0,1736.0,26.8,63.9,26.8,63.9,19.0,30.0,9.0,30.0
265,L47444,L,298.0109494831142,308.179566284887,1410.0847486918526,48.730357809363156,33.4897309344762,0,0,0,0,0,0,298.1,0.0707106781214021,0.0050000000003885,298.08000000000004,0.0632455532029248,0.0039999999999439,308.2,0.0707106781122302,0.0049999999990914,308.19,0.0875595035797253,0.0076666666671279,1577.8,131.6252255458654,17325.19999999993,1522.6,126.09009124872318,15898.711111111335,37.56,10.065187529301149,101.30799999999935,42.25,13.330853936138787,177.711666666667,27.4,4.277849927241487,18.3,21.2,7.435649863251865,55.28888888887749,298.0,298.2,298.0,298.2,308.1,308.3,308.0,308.3,1390.0,1736.0,1331.0,1736.0,26.8,49.1,26.8,63.9,22.0,33.0,11.0,33.0
266,L47445,L,297.9473258404672,308.17270303878064,1452.9605173602868,37.344453648815374,31.290591429571542,0,0,0,0,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.08000000000004,0.0632455532029248,0.0039999999999439,308.16,0.0547722557417225,0.0029999999990366,308.17999999999995,0.0918936583498107,0.0084444444449117,1564.2,141.94083274378778,20147.19999999993,1519.1,127.60307380484484,16282.544444444684,35.16,7.801794665331755,60.86799999999903,41.92,13.422270051423256,180.15733333333364,30.0,4.123105625617661,17.0,23.6,7.647802879839289,58.48888888887812,298.0,298.1,298.0,298.2,308.1,308.2,308.0,308.3,1390.0,1736.0,1331.0,1736.0,26.8,47.5,26.8,63.9,25.0,35.0,13.0,35.0
267,H29680,H,298.00793372357424,308.0286151448323,1442.4295347658754,43.53506717910884,28.890341723722756,0,0,0,0,0,0,298.04,0.0547722557546247,0.00300000000045,298.07,0.0674948557706083,0.0045555555554952,308.14,0.0547722557414631,0.0029999999990082,308.16,0.0843274042739963,0.00711111111159,1521.4,140.34885108186648,19697.799999999937,1530.0,113.6417372466852,12914.444444444642,37.48,8.368512412609505,70.03199999999936,39.99,11.26927484603848,126.99655555555564,32.4,3.9749213828703582,15.800000000000002,26.0,7.7172246018594945,59.55555555554544,298.0,298.1,298.0,298.2,308.1,308.2,308.0,308.3,1390.0,1736.0,1390.0,1736.0,26.8,47.5,26.8,63.9,27.0,37.0,15.0,37.0
268,L47447,L,297.79014785642835,307.9851130495956,1967.9373205132893,19.988031804562276,31.170614356733743,0,0,0,0,0,0,298.0,0.0707106781221508,0.0050000000004944,298.06,0.0843274042707736,0.0071111111110464,308.1,0.0707106781112253,0.0049999999989493,308.16,0.0843274042739963,0.00711111111159,1565.0,229.33381782894543,52593.99999999994,1563.9,175.52742742311773,30809.877777777863,36.34,10.34253353874181,106.9679999999992,39.15,12.394913831442674,153.6338888888889,35.4,4.505552130427525,20.300000000000008,28.7,8.15202769595063,66.45555555554616,297.9,298.1,297.9,298.2,308.0,308.2,308.0,308.3,1390.0,1954.0,1390.0,1954.0,21.1,47.5,21.1,63.9,30.0,42.0,17.0,42.0
269,H29682,H,297.77104966437065,307.9486140110412,1830.8338925847715,26.85520541734862,46.79711133917083,0,0,0,0,0,0,297.98,0.0836660026565069,0.0070000000005186,298.04,0.0966091783075488,0.0093333333332597,308.08000000000004,0.0836660026469403,0.0069999999989178,308.14,0.0966091783104698,0.0093333333338241,1607.6,253.0035572872444,64010.799999999945,1595.7,187.44246524674648,35134.67777777776,34.84,11.548506396932853,133.367999999999,37.84,13.207338027694211,174.43377777777764,38.2,4.658325879540847,21.700000000000006,31.4,8.315981935739572,69.15555555554688,297.9,298.1,297.9,298.2,308.0,308.2,308.0,308.3,1390.0,1954.0,1390.0,1954.0,21.1,47.5,21.1,63.9,33.0,44.0,19.0,44.0
270,L47449,L,297.8031653141011,307.89479592738587,1547.5155894640995,37.31834230704997,59.47160569029093,0,0,0,0,0,0,297.96,0.0547722557554549,0.0030000000005409,298.03000000000003,0.0948683298046353,0.008999999999921,308.04,0.0547722557400698,0.0029999999988556,308.12,0.1032795559012945,0.0106666666671686,1634.4,230.26680177567923,53022.79999999995,1606.1,179.3199809155564,32155.655555555502,32.739999999999995,9.431489808084336,88.95299999999872,35.15,9.540119961975764,91.01388888888846,41.4,5.594640292279746,31.300000000000004,34.4,8.74579263925695,76.48888888888104,297.9,298.0,297.9,298.2,308.0,308.1,308.0,308.3,1440.0,1954.0,1390.0,1954.0,21.1,43.7,21.1,49.1,35.0,49.0,22.0,49.0
271,H29684,H,298.1261977377815,308.0308085163053,1508.8142987026306,39.75244139160446,62.605820072994874,0,0,0,0,0,0,297.96,0.0547722557554549,0.0030000000005409,298.01,0.0737864787366548,0.0054444444443548,308.02,0.0447213595368545,0.0019999999988246,308.09000000000003,0.08755950358004,0.007666666667183,1647.6,218.9538764214965,47940.799999999945,1605.9,179.42528621499616,32193.43333333329,33.24,9.780235170996596,95.6529999999988,34.2,8.40171940074699,70.58888888888836,44.6,5.594640292279746,31.300000000000004,37.3,8.982080926921707,80.6777777777707,297.9,298.0,297.9,298.1,308.0,308.1,308.0,308.2,1440.0,1954.0,1390.0,1954.0,21.1,43.7,21.1,47.5,37.0,51.0,25.0,51.0
272,M15131,M,297.66005049519566,308.0035936380145,1445.1311406327395,40.804605794040306,48.45775374967312,0,0,0,0,0,0,297.98,0.0836660026565069,0.0070000000005186,298.01,0.0737864787366548,0.0054444444443548,308.02000000000004,0.0447213595368545,0.0019999999988246,308.08000000000004,0.078881063777966,0.0062222222227435,1650.0,216.15735009478612,46723.99999999995,1585.7,184.7015911620087,34114.677777777804,32.66,9.064656639939468,82.1679999999987,35.07,8.608013062774036,74.09788888888845,48.4,5.594640292279746,31.300000000000004,40.4,9.593979593705534,92.0444444444382,297.9,298.1,297.9,298.1,308.0,308.1,308.0,308.2,1452.0,1954.0,1390.0,1954.0,21.1,40.8,21.1,47.5,42.0,56.0,27.0,56.0
273,L47452,L,298.59358048397394,308.2400775151285,1479.0733737196333,40.58956201390282,52.487315249854454,0,0,0,0,0,0,298.02,0.0836660026562352,0.0070000000004731,298.01000000000005,0.0737864787366548,0.0054444444443548,308.04,0.0547722557400497,0.0029999999988534,308.07000000000005,0.0674948557749545,0.0045555555560819,1556.0,139.5134402127621,19463.99999999995,1560.5,179.02032783395828,32048.2777777779,36.52,6.716546731766204,45.11199999999928,36.43,8.221928673438537,67.60011111111079,51.8,5.8906705900092575,34.70000000000002,43.6,9.95768826362576,99.1555555555502,297.9,298.1,297.9,298.1,308.0,308.1,308.0,308.2,1452.0,1800.0,1390.0,1954.0,24.8,40.8,21.1,47.5,44.0,59.0,30.0,59.0
274,L47453,L,298.2190064712069,308.01036389429305,1395.3026668842124,45.61738327926574,68.46117023709488,0,0,0,0,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.02000000000004,0.0788810637741307,0.0062222222221384,308.04,0.0547722557400497,0.0029999999988534,308.06,0.0699205898818039,0.0048888888894194,1481.2,42.558195450464645,1811.1999999999496,1544.4,183.55453322287315,33692.266666666845,40.76,3.281463088318978,10.767999999999924,37.8,8.590433956183782,73.79555555555535,55.2,5.118593556827893,26.20000000000002,46.7,10.078028907810404,101.5666666666622,298.0,298.1,297.9,298.1,308.0,308.1,308.0,308.2,1426.0,1524.0,1390.0,1954.0,37.0,46.0,21.1,47.5,49.0,61.0,33.0,61.0
275,L47454,L,298.31092142307926,307.94427306470646,1658.4045122513792,29.903947854834467,53.083072222169136,0,0,0,0,0,0,298.08000000000004,0.044721359554582,0.0020000000004102,298.02000000000004,0.0788810637741307,0.0062222222221384,308.04,0.0547722557400497,0.0029999999988534,308.04,0.0516397779546506,0.0026666666672056,1506.8,88.47146432607495,7827.199999999952,1570.6,177.671482111102,31567.15555555564,39.06,6.418566818223494,41.19799999999967,35.9,8.303011501858807,68.93999999999964,58.0,4.690415759823432,22.00000000000001,49.7,10.011659869039184,100.23333333332968,298.0,298.1,297.9,298.1,308.0,308.1,308.0,308.1,1426.0,1652.0,1426.0,1954.0,28.5,46.0,21.1,46.0,51.0,63.0,35.0,63.0
276,L47455,L,298.26485905320345,308.02582921101754,1408.7992177736528,52.53364550449001,62.728822331384016,0,0,0,0,0,0,298.08000000000004,0.044721359554582,0.0020000000004102,298.02,0.0788810637741307,0.0062222222221384,308.04,0.0547722557400497,0.0029999999988534,308.03000000000003,0.0483045891595828,0.002333333333876,1483.0,99.36800289831709,9873.999999999953,1565.3,182.2672336006792,33221.34444444455,42.08,9.532942882447168,90.87700000000012,37.66,10.227870420245512,104.60933333333313,60.8,3.4928498393145984,12.200000000000015,52.7,9.603818684946656,92.23333333333052,298.0,298.1,297.9,298.1,308.0,308.1,308.0,308.1,1401.0,1652.0,1401.0,1954.0,28.5,54.7,21.1,54.7,56.0,65.0,37.0,65.0
277,M15136,M,297.9313323043817,307.7529103747141,1756.142996845698,27.37924794030676,79.92852087493628,0,0,0,0,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.02,0.0788810637741307,0.0062222222221384,308.0,0.0707106781101531,0.0049999999987976,308.01,0.0567646212246218,0.0032222222227747,1542.6,151.7095909954277,23015.79999999996,1596.3,184.93124848620545,34199.56666666666,39.24,11.844534604618271,140.29299999999972,35.95,10.530827761070492,110.89833333333296,63.0,3.162277660168382,10.00000000000002,55.7,8.807194029125547,77.56666666666469,298.0,298.1,297.9,298.1,307.9,308.1,307.9,308.1,1401.0,1750.0,1401.0,1954.0,26.6,54.7,21.1,54.7,59.0,67.0,42.0,67.0
278,H29691,H,297.9084551293009,308.01112946295694,1480.6788180045828,51.28278921102442,67.54947599504052,0,0,0,0,0,0,298.04,0.0547722557546247,0.00300000000045,298.03000000000003,0.0674948557704692,0.0045555555554764,307.98,0.0447213595362189,0.0019999999987677,308.01,0.0567646212246218,0.0032222222227747,1541.6,152.20808125720512,23167.29999999996,1548.8,137.85805904786486,19004.8444444446,41.3,12.941599592013349,167.485,38.91,10.04163001376436,100.83433333333323,65.2,3.4928498393145984,12.200000000000015,58.5,8.409650541028503,70.722222222221,298.0,298.1,297.9,298.1,307.9,308.0,307.9,308.1,1401.0,1750.0,1401.0,1800.0,26.6,54.7,24.8,54.7,61.0,70.0,44.0,70.0
279,M15138,M,298.3169731129306,307.90971830609556,1616.8255352562032,27.234314181029244,76.02949833243174,0,0,0,0,0,0,298.02,0.0447213595552588,0.0020000000004707,298.04,0.0516397779487161,0.0026666666665927,307.98,0.0447213595362189,0.0019999999987677,308.01,0.0567646212246218,0.0032222222227747,1580.4,139.57542763681565,19481.299999999963,1530.8,110.43932471925324,12196.844444444658,37.98,13.549428032208578,183.5869999999996,39.370000000000005,9.408866976303669,88.52677777777772,68.0,4.690415759823432,22.00000000000001,61.6,8.181279443542614,66.93333333333294,298.0,298.1,298.0,298.1,307.9,308.0,307.9,308.1,1401.0,1750.0,1401.0,1750.0,26.6,54.7,26.6,54.7,63.0,75.0,49.0,75.0
280,L47459,L,298.3182689260723,308.43626408607514,1837.9295705831355,22.90725275540238,72.10927393432694,0,0,0,0,0,0,298.0,0.0,0.0,298.04,0.0516397779487161,0.0026666666665927,308.0,0.0707106781101325,0.0049999999987947,308.02,0.0632455532077022,0.0040000000005482,1613.8,176.1751968921845,31037.699999999968,1560.3,143.01596647461002,20453.566666666786,36.96,14.593251865160124,212.96299999999948,38.010000000000005,10.685758955003818,114.18544444444429,71.0,5.4313902456001095,29.50000000000001,64.5,8.356634091147807,69.83333333333374,298.0,298.0,298.0,298.1,307.9,308.1,307.9,308.1,1401.0,1819.0,1401.0,1819.0,23.4,54.7,23.4,54.7,65.0,78.0,51.0,78.0
281,M15140,M,297.802987302952,308.13928531950705,1470.0751773406892,44.4574025018865,82.27333860881602,0,0,0,0,0,0,298.02,0.0447213595552588,0.0020000000004707,298.05,0.0527046276688312,0.0027777777777101,308.02000000000004,0.0836660026463565,0.0069999999988201,308.03,0.067494855775085,0.0045555555560995,1624.8,160.5948317972903,25790.699999999968,1553.9,146.41148254908956,21436.32222222236,34.760000000000005,11.814948159005995,139.5929999999992,38.42,10.831210048333055,117.31511111111097,74.0,5.4313902456001095,29.50000000000001,67.4,8.181279443542712,66.93333333333456,298.0,298.1,298.0,298.1,307.9,308.1,307.9,308.1,1456.0,1819.0,1401.0,1819.0,23.4,50.7,23.4,54.7,67.0,80.0,56.0,80.0
282,L47461,L,298.23770822475433,307.7592878675888,1613.9851819391788,37.624998309846056,76.13153714948339,0,0,0,0,0,0,298.04,0.0547722557546247,0.00300000000045,298.05,0.0527046276688312,0.0027777777777101,308.04,0.0547722557399498,0.0029999999988424,308.02,0.0632455532077022,0.0040000000005482,1600.0,145.2704374606202,21103.499999999967,1571.3,143.26126094966835,20523.78888888897,36.74,10.89967889435278,118.80299999999946,37.99,10.811562740366847,116.88988888888872,77.2,4.969909455915672,24.70000000000001,70.1,8.451824260675046,71.43333333333528,298.0,298.1,298.0,298.1,308.0,308.1,307.9,308.1,1456.0,1819.0,1401.0,1819.0,23.4,50.7,23.4,54.7,70.0,83.0,59.0,83.0
283,M15142,M,298.7213230682315,308.07255773014845,1389.69710744624,50.23769881041362,86.11912230555431,0,0,0,0,0,0,298.06000000000006,0.0547722557544405,0.0030000000004298,298.05,0.0527046276688312,0.0027777777777101,308.06,0.0547722557401807,0.0029999999988677,308.02000000000004,0.0632455532077022,0.0040000000005482,1582.2,167.5476051753649,28072.199999999968,1561.9,152.41715418183412,23230.98888888899,36.56,10.615224915186648,112.68299999999938,38.93,11.435038745501084,130.760111111111,80.2,3.96232255123179,15.7,72.7,8.654478609367676,74.90000000000265,298.0,298.1,298.0,298.1,308.0,308.1,307.9,308.1,1390.0,1819.0,1390.0,1819.0,23.4,49.8,23.4,54.7,75.0,85.0,61.0,85.0
284,L47463,L,297.9137628273855,308.22655150560394,1451.7679694145652,42.87503870826714,83.8633371217847,0,0,0,0,0,0,298.1,0.0707106781214022,0.0050000000003885,298.06,0.0699205898775664,0.0048888888888268,308.1,0.0707106781109997,0.0049999999989174,308.04,0.0843274042743507,0.0071111111116497,1552.0,172.56448070214208,29778.499999999967,1566.2,148.71882493110607,22117.28888888898,39.28,10.04922882613386,100.98699999999975,38.63,11.267066067871337,126.94677777777764,82.8,3.96232255123179,15.7,75.4,8.80908621821829,77.6000000000034,298.0,298.2,298.0,298.2,308.0,308.2,307.9,308.2,1390.0,1819.0,1390.0,1819.0,23.4,49.8,23.4,54.7,78.0,88.0,63.0,88.0
285,L47464,L,298.3796544128048,308.4183760984093,2044.6514682766024,18.796133993111038,83.49432314494783,0,0,0,0,0,0,298.14,0.0547722557536874,0.0030000000003473,298.07,0.0823272602345142,0.0067777777777214,308.14,0.1140175425053792,0.0129999999989659,308.07000000000005,0.1159501808751153,0.0134444444449719,1598.4,267.423446989975,71515.29999999996,1606.1,213.64687895892345,45644.98888888889,38.44,11.741507569302998,137.8629999999996,37.7,12.511239391487594,156.53111111111087,85.2,3.96232255123179,15.7,78.1,8.723531395025992,76.10000000000413,298.1,298.2,298.0,298.2,308.0,308.3,307.9,308.3,1390.0,2051.0,1390.0,2051.0,19.2,49.8,19.2,54.7,80.0,90.0,65.0,90.0
286,L47465,L,297.8887982619008,308.1937302900542,1591.3627954665221,36.265264430320244,96.49651210157366,0,0,0,0,0,0,298.16,0.0547722557535149,0.0030000000003284,298.09000000000003,0.0875595035768445,0.0076666666666234,308.18,0.1303840481002701,0.0169999999990135,308.1,0.1333333333352758,0.0177777777782957,1620.8,257.0013618640959,66049.69999999995,1622.8,202.0455394211908,40822.39999999996,36.9,11.378488476067432,129.46999999999937,35.83,10.993437436337476,120.85566666666628,87.6,3.646916505762094,13.300000000000002,80.8,8.390470785361499,70.40000000000481,298.1,298.2,298.0,298.2,308.0,308.3,307.9,308.3,1390.0,2051.0,1390.0,2051.0,19.2,49.8,19.2,50.7,83.0,92.0,67.0,92.0
287,L47466,L,298.21702100082814,308.2345930898415,1585.6910223181198,32.84544053425697,91.83124155037424,0,0,0,0,0,0,298.18,0.0447213595534698,0.0020000000003107,298.11,0.0875595035769163,0.007666666666636,308.24,0.0894427190948498,0.0079999999990802,308.14,0.1264911064087303,0.0160000000005047,1613.4,257.34665336856426,66227.29999999996,1606.7,197.13844543027795,38863.566666666666,36.24,11.502521462705438,132.30799999999925,36.49,10.567607739376635,111.67433333333298,89.8,3.492849839314598,12.200000000000014,83.5,7.778174593052378,60.50000000000552,298.1,298.2,298.0,298.2,308.1,308.3,308.0,308.3,1390.0,2051.0,1390.0,2051.0,19.2,49.8,19.2,50.7,85.0,94.0,70.0,94.0
288,L47467,L,297.8302530473585,308.29497919615403,1795.640945762606,32.70259840624493,107.10794709758258,0,0,0,0,0,0,298.2,0.0,0.0,298.13,0.0823272602347432,0.0067777777777591,308.28000000000003,0.0447213595402498,0.0019999999991282,308.17,0.1251665557054304,0.0156666666671606,1696.4,233.059649017156,54316.79999999995,1639.3,200.5991303847328,40240.011111111016,32.6,8.669486720677227,75.15999999999877,34.58,9.372394452741371,87.84177777777725,92.0,3.162277660168382,10.000000000000018,86.1,7.078135347674992,50.10000000000619,298.2,298.2,298.0,298.2,308.2,308.3,308.0,308.3,1469.0,2051.0,1390.0,2051.0,19.2,43.0,19.2,49.8,88.0,96.0,75.0,96.0
289,H29702,H,298.3946343627138,308.64080522042497,1391.8134137632169,41.88581938205266,98.55168874763139,0,0,0,0,0,0,298.2,0.0,0.0,298.15,0.0707106781186161,0.0049999999999945,308.32,0.0447213595407868,0.0019999999991763,308.21,0.1286683937726412,0.0165555555560314,1679.6,255.4971624108572,65278.79999999993,1615.8,216.26465268277195,46770.39999999998,32.44,8.433741755590978,71.12799999999878,35.86,9.45999765092757,89.49155555555512,94.0,3.162277660168382,10.000000000000018,88.4,6.801960501699012,46.26666666667347,298.2,298.2,298.0,298.2,308.3,308.4,308.0,308.4,1385.0,2051.0,1385.0,2051.0,19.2,42.2,19.2,49.8,90.0,98.0,78.0,98.0
