Timestamp,Ambient_Temperature,Load_Density,Humidity,Shift,Day_Type
2025-02-18 08:00:00,36.52,47.65,43.26,Morning,Weekday
2025-02-18 09:00:00,22.58,52.73,43.9,Morning,Weekday
2025-02-18 10:00:00,26.7,88.44,77.15,Morning,Weekday
2025-02-18 11:00:00,34.87,83.33,46.82,Morning,Weekday
2025-02-18 12:00:00,23.22,53.04,71.12,Morning,Weekday
2025-02-18 13:00:00,36.36,67.38,56.23,Morning,Weekday
2025-02-18 14:00:00,36.64,34.32,62.87,Evening,Weekday
2025-02-18 15:00:00,30.15,44.61,50.78,Evening,Weekday
2025-02-18 16:00:00,20.13,64.01,83.31,Evening,Weekday
2025-02-18 17:00:00,25.74,36.02,69.31,Evening,Weekday
2025-02-18 18:00:00,32.34,89.03,87.23,Evening,Weekday
2025-02-18 19:00:00,39.62,80.26,68.73,Evening,Weekday
2025-02-18 20:00:00,32.64,96.05,46.2,Evening,Weekday
2025-02-18 21:00:00,25.2,78.54,48.54,Evening,Weekday
2025-02-18 22:00:00,32.68,95.83,89.45,Night,Weekday
2025-02-18 23:00:00,30.8,68.82,76.28,Night,Weekday
2025-02-19 00:00:00,35.6,72.02,42.46,Night,Weekday
2025-02-19 01:00:00,22.14,98.39,75.19,Night,Weekday
2025-02-19 02:00:00,35.22,74.95,60.61,Night,Weekday
2025-02-19 03:00:00,30.83,32.16,55.36,Night,Weekday
2025-02-19 04:00:00,39.26,80.67,47.7,Night,Weekday
2025-02-19 05:00:00,26.84,93.38,82.0,Night,Weekday
2025-02-19 06:00:00,32.65,85.69,43.19,Morning,Weekday
2025-02-19 07:00:00,38.64,70.87,54.49,Morning,Weekday
2025-02-19 08:00:00,22.05,76.99,55.32,Morning,Weekday
2025-02-19 09:00:00,38.74,99.31,48.05,Morning,Weekday
2025-02-19 10:00:00,33.76,36.35,65.41,Morning,Weekday
2025-02-19 11:00:00,21.36,76.71,40.59,Morning,Weekday
2025-02-19 12:00:00,26.02,49.84,55.05,Morning,Weekday
2025-02-19 13:00:00,34.16,74.81,86.68,Morning,Weekday
2025-02-19 14:00:00,21.35,72.53,55.53,Evening,Weekday
2025-02-19 15:00:00,31.64,40.74,58.02,Evening,Weekday
2025-02-19 16:00:00,26.92,44.47,63.66,Evening,Weekday
2025-02-19 17:00:00,32.42,73.51,68.08,Evening,Weekday
2025-02-19 18:00:00,20.91,38.98,80.44,Evening,Weekday
2025-02-19 19:00:00,37.43,48.56,49.52,Evening,Weekday
2025-02-19 20:00:00,39.47,88.47,83.59,Evening,Weekday
2025-02-19 21:00:00,39.38,52.9,77.88,Evening,Weekday
2025-02-19 22:00:00,34.99,64.16,76.13,Night,Weekday
2025-02-19 23:00:00,22.6,95.88,44.34,Night,Weekday
2025-02-20 00:00:00,35.17,45.9,41.08,Night,Weekday
2025-02-20 01:00:00,20.49,57.27,69.7,Night,Weekday
2025-02-20 02:00:00,20.44,72.45,83.16,Night,Weekday
2025-02-20 03:00:00,26.47,82.87,69.22,Night,Weekday
2025-02-20 04:00:00,29.77,93.12,50.66,Night,Weekday
2025-02-20 05:00:00,35.41,94.08,44.53,Night,Weekday
2025-02-20 06:00:00,33.67,84.36,74.98,Morning,Weekday
2025-02-20 07:00:00,28.92,45.98,76.09,Morning,Weekday
2025-02-20 08:00:00,25.47,31.74,48.63,Morning,Weekday
2025-02-20 09:00:00,39.94,56.86,41.41,Morning,Weekday
2025-02-20 10:00:00,28.52,39.91,60.41,Morning,Weekday
2025-02-20 11:00:00,29.03,79.73,69.14,Morning,Weekday
2025-02-20 12:00:00,23.27,76.28,75.3,Morning,Weekday
2025-02-20 13:00:00,35.9,33.08,80.5,Morning,Weekday
2025-02-20 14:00:00,33.87,88.56,70.53,Evening,Weekday
2025-02-20 15:00:00,24.42,47.41,45.54,Evening,Weekday
2025-02-20 16:00:00,21.65,60.26,74.13,Evening,Weekday
2025-02-20 17:00:00,33.61,76.76,89.21,Evening,Weekday
2025-02-20 18:00:00,33.09,60.06,85.28,Evening,Weekday
2025-02-20 19:00:00,25.47,60.89,83.58,Evening,Weekday
2025-02-20 20:00:00,39.02,34.59,55.11,Evening,Weekday
2025-02-20 21:00:00,23.02,58.1,77.54,Evening,Weekday
2025-02-20 22:00:00,28.65,83.54,82.56,Night,Weekday
2025-02-20 23:00:00,38.87,94.06,73.92,Night,Weekday
2025-02-21 00:00:00,28.39,58.94,52.53,Night,Weekday
2025-02-21 01:00:00,32.77,59.65,87.69,Night,Weekday
2025-02-21 02:00:00,27.95,79.18,62.54,Night,Weekday
2025-02-21 03:00:00,25.48,95.99,46.49,Night,Weekday
2025-02-21 04:00:00,39.68,48.69,45.49,Night,Weekday
2025-02-21 05:00:00,28.19,60.81,72.38,Night,Weekday
2025-02-21 06:00:00,37.88,85.72,61.89,Morning,Weekday
2025-02-21 07:00:00,24.6,72.68,44.72,Morning,Weekday
2025-02-21 08:00:00,24.26,37.74,77.02,Morning,Weekday
2025-02-21 09:00:00,20.62,73.94,79.97,Morning,Weekday
2025-02-21 10:00:00,33.03,43.07,76.27,Morning,Weekday
2025-02-21 11:00:00,27.37,65.72,50.11,Morning,Weekday
2025-02-21 12:00:00,37.29,67.04,74.49,Morning,Weekday
2025-02-21 13:00:00,29.46,91.33,40.54,Morning,Weekday
2025-02-21 14:00:00,39.36,62.37,55.26,Evening,Weekday
2025-02-21 15:00:00,23.71,49.56,59.94,Evening,Weekday
2025-02-21 16:00:00,37.37,46.17,81.76,Evening,Weekday
2025-02-21 17:00:00,35.53,91.2,59.52,Evening,Weekday
2025-02-21 18:00:00,35.42,41.97,40.56,Evening,Weekday
2025-02-21 19:00:00,36.9,59.81,57.62,Evening,Weekday
2025-02-21 20:00:00,35.22,43.1,64.95,Evening,Weekday
2025-02-21 21:00:00,32.52,84.13,87.45,Evening,Weekday
2025-02-21 22:00:00,22.62,63.21,87.05,Night,Weekday
2025-02-21 23:00:00,20.65,54.58,49.04,Night,Weekday
2025-02-22 00:00:00,38.42,55.28,49.26,Night,Weekend
2025-02-22 01:00:00,32.33,89.65,48.17,Night,Weekend
2025-02-22 02:00:00,35.93,68.76,79.45,Night,Weekend
2025-02-22 03:00:00,29.63,80.25,40.3,Night,Weekend
2025-02-22 04:00:00,22.35,92.79,46.36,Night,Weekend
2025-02-22 05:00:00,22.5,93.12,66.9,Night,Weekend
2025-02-22 06:00:00,33.71,53.0,52.38,Morning,Weekend
2025-02-22 07:00:00,28.61,96.67,44.62,Morning,Weekend
2025-02-22 08:00:00,24.01,31.74,57.99,Morning,Weekend
2025-02-22 09:00:00,29.83,56.38,53.71,Morning,Weekend
2025-02-22 10:00:00,21.28,92.71,65.56,Morning,Weekend
2025-02-22 11:00:00,31.64,49.22,88.96,Morning,Weekend
2025-02-22 12:00:00,25.38,49.12,46.22,Morning,Weekend
2025-02-22 13:00:00,35.95,51.18,58.64,Morning,Weekend
2025-02-22 14:00:00,26.21,72.86,86.6,Evening,Weekend
2025-02-22 15:00:00,29.1,60.68,83.84,Evening,Weekend
2025-02-22 16:00:00,20.23,80.87,59.71,Evening,Weekend
2025-02-22 17:00:00,21.45,92.64,74.95,Evening,Weekend
2025-02-22 18:00:00,27.85,77.19,44.39,Evening,Weekend
2025-02-22 19:00:00,29.6,44.31,75.63,Evening,Weekend
2025-02-22 20:00:00,32.0,95.29,88.64,Evening,Weekend
2025-02-22 21:00:00,25.83,48.51,66.87,Evening,Weekend
2025-02-22 22:00:00,33.9,40.49,64.92,Night,Weekend
2025-02-22 23:00:00,37.2,36.3,49.37,Night,Weekend
2025-02-23 00:00:00,35.6,69.44,71.69,Night,Weekend
2025-02-23 01:00:00,20.79,37.96,69.52,Night,Weekend
2025-02-23 02:00:00,29.61,39.71,72.6,Night,Weekend
2025-02-23 03:00:00,22.1,51.0,41.3,Night,Weekend
2025-02-23 04:00:00,24.84,49.72,67.44,Night,Weekend
2025-02-23 05:00:00,39.73,72.3,69.75,Night,Weekend
2025-02-23 06:00:00,22.85,87.17,50.38,Morning,Weekend
2025-02-23 07:00:00,29.98,83.29,50.42,Morning,Weekend
2025-02-23 08:00:00,32.36,48.37,53.81,Morning,Weekend
2025-02-23 09:00:00,34.05,47.17,75.59,Morning,Weekend
2025-02-23 10:00:00,31.19,97.61,70.31,Morning,Weekend
2025-02-23 11:00:00,20.2,30.58,82.29,Morning,Weekend
2025-02-23 12:00:00,26.53,91.58,54.78,Morning,Weekend
2025-02-23 13:00:00,30.35,43.98,85.6,Morning,Weekend
2025-02-23 14:00:00,21.76,96.31,77.19,Evening,Weekend
2025-02-23 15:00:00,27.01,53.96,59.75,Evening,Weekend
2025-02-23 16:00:00,20.66,60.82,44.76,Evening,Weekend
2025-02-23 17:00:00,21.57,79.5,52.85,Evening,Weekend
2025-02-23 18:00:00,27.94,71.14,87.84,Evening,Weekend
2025-02-23 19:00:00,22.65,52.26,55.52,Evening,Weekend
2025-02-23 20:00:00,31.35,68.77,56.5,Evening,Weekend
2025-02-23 21:00:00,33.79,81.15,49.48,Evening,Weekend
2025-02-23 22:00:00,36.01,32.96,80.34,Night,Weekend
2025-02-23 23:00:00,24.0,30.78,53.78,Night,Weekend
2025-02-24 00:00:00,23.35,62.06,56.51,Night,Weekday
2025-02-24 01:00:00,22.09,39.23,60.72,Night,Weekday
2025-02-24 02:00:00,32.73,76.5,61.69,Night,Weekday
2025-02-24 03:00:00,34.13,44.98,60.57,Night,Weekday
2025-02-24 04:00:00,20.63,60.3,65.19,Night,Weekday
2025-02-24 05:00:00,38.72,43.84,80.73,Night,Weekday
2025-02-24 06:00:00,21.04,68.39,80.96,Morning,Weekday
2025-02-24 07:00:00,30.83,38.12,79.92,Morning,Weekday
2025-02-24 08:00:00,34.18,31.62,45.06,Morning,Weekday
2025-02-24 09:00:00,37.42,33.58,79.98,Morning,Weekday
2025-02-24 10:00:00,34.28,96.8,46.01,Morning,Weekday
2025-02-24 11:00:00,36.03,39.96,46.24,Morning,Weekday
2025-02-24 12:00:00,26.79,79.59,87.39,Morning,Weekday
2025-02-24 13:00:00,36.3,34.75,80.97,Morning,Weekday
2025-02-24 14:00:00,21.6,37.57,67.62,Evening,Weekday
2025-02-24 15:00:00,37.9,65.62,83.75,Evening,Weekday
2025-02-24 16:00:00,30.95,62.54,89.47,Evening,Weekday
2025-02-24 17:00:00,36.35,96.61,70.53,Evening,Weekday
2025-02-24 18:00:00,29.05,96.14,70.64,Evening,Weekday
2025-02-24 19:00:00,32.87,84.57,77.72,Evening,Weekday
2025-02-24 20:00:00,30.53,72.15,51.61,Evening,Weekday
2025-02-24 21:00:00,34.63,61.85,48.36,Evening,Weekday
2025-02-24 22:00:00,21.63,54.93,77.98,Night,Weekday
2025-02-24 23:00:00,21.21,96.3,57.25,Night,Weekday
2025-02-25 00:00:00,24.94,72.2,46.75,Night,Weekday
2025-02-25 01:00:00,23.19,70.54,55.74,Night,Weekday
2025-02-25 02:00:00,37.44,46.23,57.93,Night,Weekday
2025-02-25 03:00:00,24.38,33.27,88.26,Night,Weekday
2025-02-25 04:00:00,39.52,96.16,74.9,Night,Weekday
2025-02-25 05:00:00,26.74,51.96,66.54,Night,Weekday
2025-02-25 06:00:00,23.64,60.98,88.44,Morning,Weekday
2025-02-25 07:00:00,35.79,38.02,85.16,Morning,Weekday
2025-02-25 08:00:00,33.17,88.58,65.6,Morning,Weekday
2025-02-25 09:00:00,29.96,31.93,85.28,Morning,Weekday
2025-02-25 10:00:00,31.11,88.38,60.22,Morning,Weekday
2025-02-25 11:00:00,34.38,39.82,51.52,Morning,Weekday
2025-02-25 12:00:00,24.57,92.06,51.63,Morning,Weekday
2025-02-25 13:00:00,39.93,81.08,73.12,Morning,Weekday
2025-02-25 14:00:00,39.5,41.53,65.05,Evening,Weekday
2025-02-25 15:00:00,33.01,69.61,72.95,Evening,Weekday
2025-02-25 16:00:00,23.99,51.89,74.3,Evening,Weekday
2025-02-25 17:00:00,33.6,42.48,41.12,Evening,Weekday
2025-02-25 18:00:00,21.44,90.14,42.7,Evening,Weekday
2025-02-25 19:00:00,20.61,58.25,66.63,Evening,Weekday
2025-02-25 20:00:00,25.15,57.9,49.55,Evening,Weekday
2025-02-25 21:00:00,29.25,41.89,71.63,Evening,Weekday
2025-02-25 22:00:00,37.37,56.81,67.61,Night,Weekday
2025-02-25 23:00:00,34.54,91.01,69.29,Night,Weekday
2025-02-26 00:00:00,34.85,55.42,55.12,Night,Weekday
2025-02-26 01:00:00,28.51,96.61,71.99,Night,Weekday
2025-02-26 02:00:00,26.92,96.24,81.47,Night,Weekday
2025-02-26 03:00:00,27.42,40.14,89.9,Night,Weekday
2025-02-26 04:00:00,39.75,42.41,81.92,Night,Weekday
2025-02-26 05:00:00,20.8,90.39,67.87,Night,Weekday
2025-02-26 06:00:00,37.34,57.49,49.67,Morning,Weekday
2025-02-26 07:00:00,31.57,30.31,74.07,Morning,Weekday
2025-02-26 08:00:00,28.77,49.17,86.88,Morning,Weekday
2025-02-26 09:00:00,34.51,71.83,50.59,Morning,Weekday
2025-02-26 10:00:00,29.73,85.95,52.8,Morning,Weekday
2025-02-26 11:00:00,37.47,39.34,47.45,Morning,Weekday
2025-02-26 12:00:00,38.01,37.74,76.84,Morning,Weekday
2025-02-26 13:00:00,28.43,94.55,60.33,Morning,Weekday
2025-02-26 14:00:00,25.54,82.58,43.13,Evening,Weekday
2025-02-26 15:00:00,31.85,71.28,83.75,Evening,Weekday
2025-02-26 16:00:00,38.25,83.84,67.88,Evening,Weekday
2025-02-26 17:00:00,24.21,60.02,56.55,Evening,Weekday
2025-02-26 18:00:00,32.46,83.09,57.2,Evening,Weekday
2025-02-26 19:00:00,32.63,56.03,54.51,Evening,Weekday
2025-02-26 20:00:00,34.66,47.09,62.77,Evening,Weekday
2025-02-26 21:00:00,22.63,81.03,56.85,Evening,Weekday
2025-02-26 22:00:00,34.32,59.38,67.4,Night,Weekday
2025-02-26 23:00:00,38.18,98.7,78.68,Night,Weekday
2025-02-27 00:00:00,23.59,54.46,73.72,Night,Weekday
2025-02-27 01:00:00,24.75,94.52,54.72,Night,Weekday
2025-02-27 02:00:00,39.43,95.31,66.44,Night,Weekday
2025-02-27 03:00:00,23.62,46.93,82.01,Night,Weekday
2025-02-27 04:00:00,37.09,85.88,43.41,Night,Weekday
2025-02-27 05:00:00,29.85,60.32,43.91,Night,Weekday
2025-02-27 06:00:00,24.94,94.23,67.81,Morning,Weekday
2025-02-27 07:00:00,37.41,61.51,71.96,Morning,Weekday
2025-02-27 08:00:00,28.91,82.1,50.57,Morning,Weekday
2025-02-27 09:00:00,30.3,62.69,77.26,Morning,Weekday
2025-02-27 10:00:00,27.18,45.95,72.31,Morning,Weekday
2025-02-27 11:00:00,31.86,43.95,86.16,Morning,Weekday
2025-02-27 12:00:00,23.27,59.78,48.45,Morning,Weekday
2025-02-27 13:00:00,27.82,82.88,77.57,Morning,Weekday
2025-02-27 14:00:00,39.39,72.36,44.18,Evening,Weekday
2025-02-27 15:00:00,25.16,78.2,68.26,Evening,Weekday
2025-02-27 16:00:00,33.13,49.76,67.59,Evening,Weekday
2025-02-27 17:00:00,26.5,63.7,59.42,Evening,Weekday
2025-02-27 18:00:00,35.47,33.11,82.23,Evening,Weekday
2025-02-27 19:00:00,22.62,87.23,40.22,Evening,Weekday
2025-02-27 20:00:00,39.4,99.29,66.01,Evening,Weekday
2025-02-27 21:00:00,29.08,58.48,50.86,Evening,Weekday
2025-02-27 22:00:00,24.72,30.77,77.17,Night,Weekday
2025-02-27 23:00:00,21.47,41.89,42.15,Night,Weekday
2025-02-28 00:00:00,23.4,75.68,81.58,Night,Weekday
2025-02-28 01:00:00,30.4,72.85,81.9,Night,Weekday
2025-02-28 02:00:00,26.74,85.15,81.64,Night,Weekday
2025-02-28 03:00:00,36.58,47.77,47.63,Night,Weekday
2025-02-28 04:00:00,28.62,83.45,71.52,Night,Weekday
2025-02-28 05:00:00,24.97,78.16,40.72,Night,Weekday
2025-02-28 06:00:00,32.34,52.6,82.4,Morning,Weekday
2025-02-28 07:00:00,34.14,68.18,76.15,Morning,Weekday
2025-02-28 08:00:00,23.34,40.31,66.56,Morning,Weekday
2025-02-28 09:00:00,23.35,61.68,76.53,Morning,Weekday
2025-02-28 10:00:00,20.73,91.68,44.72,Morning,Weekday
2025-02-28 11:00:00,34.73,59.48,66.43,Morning,Weekday
2025-02-28 12:00:00,33.28,88.77,54.56,Morning,Weekday
2025-02-28 13:00:00,29.49,71.32,88.63,Morning,Weekday
2025-02-28 14:00:00,36.88,43.43,82.86,Evening,Weekday
2025-02-28 15:00:00,36.11,70.68,76.66,Evening,Weekday
2025-02-28 16:00:00,31.71,65.42,86.69,Evening,Weekday
2025-02-28 17:00:00,37.37,57.9,57.34,Evening,Weekday
2025-02-28 18:00:00,24.12,38.37,85.04,Evening,Weekday
2025-02-28 19:00:00,22.24,59.17,56.26,Evening,Weekday
2025-02-28 20:00:00,25.39,35.09,76.64,Evening,Weekday
2025-02-28 21:00:00,21.14,36.91,76.82,Evening,Weekday
2025-02-28 22:00:00,30.62,59.11,40.92,Night,Weekday
2025-02-28 23:00:00,38.73,51.38,58.05,Night,Weekday
2025-03-01 00:00:00,20.79,94.79,40.97,Night,Weekend
2025-03-01 01:00:00,22.44,56.3,89.85,Night,Weekend
2025-03-01 02:00:00,29.04,83.05,46.11,Night,Weekend
2025-03-01 03:00:00,38.68,67.12,67.14,Night,Weekend
2025-03-01 04:00:00,26.32,79.29,79.53,Night,Weekend
2025-03-01 05:00:00,30.14,48.21,50.06,Night,Weekend
2025-03-01 06:00:00,20.83,95.93,64.25,Morning,Weekend
2025-03-01 07:00:00,22.97,67.11,70.37,Morning,Weekend
2025-03-01 08:00:00,39.73,88.19,48.01,Morning,Weekend
2025-03-01 09:00:00,39.3,55.55,78.93,Morning,Weekend
2025-03-01 10:00:00,20.1,37.01,54.97,Morning,Weekend
2025-03-01 11:00:00,39.04,77.16,50.55,Morning,Weekend
2025-03-01 12:00:00,32.78,30.54,67.91,Morning,Weekend
2025-03-01 13:00:00,37.36,63.27,60.52,Morning,Weekend
2025-03-01 14:00:00,29.09,43.5,86.01,Evening,Weekend
2025-03-01 15:00:00,30.31,73.92,84.0,Evening,Weekend
2025-03-01 16:00:00,29.78,98.56,64.17,Evening,Weekend
2025-03-01 17:00:00,33.34,62.51,57.96,Evening,Weekend
2025-03-01 18:00:00,22.79,87.22,56.28,Evening,Weekend
2025-03-01 19:00:00,20.6,65.54,53.38,Evening,Weekend
2025-03-01 20:00:00,26.16,64.71,67.23,Evening,Weekend
2025-03-01 21:00:00,34.09,95.13,80.25,Evening,Weekend
2025-03-01 22:00:00,24.04,92.3,55.54,Night,Weekend
2025-03-01 23:00:00,33.47,85.01,49.5,Night,Weekend
2025-03-02 00:00:00,39.4,50.74,63.77,Night,Weekend
2025-03-02 01:00:00,21.88,68.15,43.45,Night,Weekend
2025-03-02 02:00:00,33.45,45.67,75.06,Night,Weekend
2025-03-02 03:00:00,28.88,61.07,65.92,Night,Weekend
2025-03-02 04:00:00,37.36,63.89,64.82,Night,Weekend
2025-03-02 05:00:00,23.54,88.21,55.02,Night,Weekend
2025-03-02 06:00:00,33.85,92.72,85.23,Morning,Weekend
2025-03-02 07:00:00,36.76,59.02,44.52,Morning,Weekend
2025-03-02 08:00:00,38.89,31.24,83.49,Morning,Weekend
2025-03-02 09:00:00,33.66,90.32,58.84,Morning,Weekend
2025-03-02 10:00:00,29.94,42.2,84.03,Morning,Weekend
2025-03-02 11:00:00,32.36,73.53,76.44,Morning,Weekend
2025-03-02 12:00:00,37.38,31.75,45.21,Morning,Weekend
2025-03-02 13:00:00,31.41,57.97,81.58,Morning,Weekend
2025-03-02 14:00:00,20.61,99.02,74.11,Evening,Weekend
2025-03-02 15:00:00,38.62,37.05,41.62,Evening,Weekend
2025-03-02 16:00:00,33.79,59.66,46.69,Evening,Weekend
2025-03-02 17:00:00,33.53,51.5,71.78,Evening,Weekend
2025-03-02 18:00:00,24.31,93.36,73.13,Evening,Weekend
2025-03-02 19:00:00,33.18,90.85,77.33,Evening,Weekend
2025-03-02 20:00:00,27.88,46.64,76.01,Evening,Weekend
2025-03-02 21:00:00,33.02,35.68,72.98,Evening,Weekend
2025-03-02 22:00:00,22.13,73.9,78.31,Night,Weekend
2025-03-02 23:00:00,33.16,53.55,68.75,Night,Weekend
2025-03-03 00:00:00,39.99,77.05,53.04,Night,Weekday
2025-03-03 01:00:00,20.96,32.25,85.62,Night,Weekday
2025-03-03 02:00:00,39.54,39.34,40.91,Night,Weekday
2025-03-03 03:00:00,28.14,78.05,58.33,Night,Weekday
2025-03-03 04:00:00,37.42,44.87,76.44,Night,Weekday
2025-03-03 05:00:00,35.65,90.03,61.36,Night,Weekday
2025-03-03 06:00:00,31.34,34.1,41.24,Morning,Weekday
2025-03-03 07:00:00,34.77,45.08,43.3,Morning,Weekday
2025-03-03 08:00:00,37.57,99.9,72.43,Morning,Weekday
2025-03-03 09:00:00,28.08,60.32,88.24,Morning,Weekday
2025-03-03 10:00:00,26.54,79.21,67.59,Morning,Weekday
2025-03-03 11:00:00,33.35,42.79,65.34,Morning,Weekday
2025-03-03 12:00:00,36.16,72.69,55.92,Morning,Weekday
2025-03-03 13:00:00,35.25,80.83,52.83,Morning,Weekday
2025-03-03 14:00:00,35.96,52.01,41.05,Evening,Weekday
2025-03-03 15:00:00,28.71,88.02,53.65,Evening,Weekday
2025-03-03 16:00:00,36.36,72.24,62.46,Evening,Weekday
2025-03-03 17:00:00,22.4,57.24,49.9,Evening,Weekday
2025-03-03 18:00:00,30.89,69.03,44.37,Evening,Weekday
2025-03-03 19:00:00,20.12,70.37,75.89,Evening,Weekday
2025-03-03 20:00:00,26.49,41.59,84.73,Evening,Weekday
2025-03-03 21:00:00,27.33,58.19,86.84,Evening,Weekday
2025-03-03 22:00:00,27.92,54.04,70.9,Night,Weekday
2025-03-03 23:00:00,33.91,58.06,42.64,Night,Weekday
2025-03-04 00:00:00,27.77,83.28,77.04,Night,Weekday
2025-03-04 01:00:00,28.97,63.78,45.5,Night,Weekday
2025-03-04 02:00:00,24.75,95.82,73.49,Night,Weekday
2025-03-04 03:00:00,27.47,50.56,78.97,Night,Weekday
2025-03-04 04:00:00,24.55,59.1,76.29,Night,Weekday
2025-03-04 05:00:00,21.46,85.09,87.59,Night,Weekday
2025-03-04 06:00:00,32.07,68.22,76.91,Morning,Weekday
2025-03-04 07:00:00,33.36,68.29,74.66,Morning,Weekday
2025-03-04 08:00:00,32.39,33.73,53.09,Morning,Weekday
2025-03-04 09:00:00,29.27,57.9,86.24,Morning,Weekday
2025-03-04 10:00:00,27.6,48.95,48.98,Morning,Weekday
2025-03-04 11:00:00,37.27,99.95,85.24,Morning,Weekday
2025-03-04 12:00:00,30.38,51.58,55.63,Morning,Weekday
2025-03-04 13:00:00,29.58,91.91,46.51,Morning,Weekday
2025-03-04 14:00:00,20.51,77.34,81.33,Evening,Weekday
2025-03-04 15:00:00,26.82,53.86,40.12,Evening,Weekday
2025-03-04 16:00:00,27.6,68.05,81.6,Evening,Weekday
2025-03-04 17:00:00,27.98,88.84,53.12,Evening,Weekday
2025-03-04 18:00:00,31.6,91.84,84.24,Evening,Weekday
2025-03-04 19:00:00,30.67,41.23,74.57,Evening,Weekday
2025-03-04 20:00:00,32.16,53.77,73.31,Evening,Weekday
2025-03-04 21:00:00,35.3,53.47,58.27,Evening,Weekday
2025-03-04 22:00:00,36.26,32.94,42.97,Night,Weekday
2025-03-04 23:00:00,34.36,71.88,81.5,Night,Weekday
2025-03-05 00:00:00,39.11,89.84,48.55,Night,Weekday
2025-03-05 01:00:00,20.36,56.71,58.61,Night,Weekday
2025-03-05 02:00:00,23.92,81.8,70.02,Night,Weekday
2025-03-05 03:00:00,20.15,73.94,64.11,Night,Weekday
2025-03-05 04:00:00,32.95,56.3,49.93,Night,Weekday
2025-03-05 05:00:00,37.96,39.87,47.03,Night,Weekday
2025-03-05 06:00:00,24.87,79.65,46.16,Morning,Weekday
2025-03-05 07:00:00,38.54,89.82,83.15,Morning,Weekday
2025-03-05 08:00:00,21.21,78.01,41.58,Morning,Weekday
2025-03-05 09:00:00,38.69,31.25,88.85,Morning,Weekday
2025-03-05 10:00:00,27.03,45.14,49.93,Morning,Weekday
2025-03-05 11:00:00,22.03,34.86,45.52,Morning,Weekday
2025-03-05 12:00:00,29.72,69.93,68.85,Morning,Weekday
2025-03-05 13:00:00,25.14,82.95,44.0,Morning,Weekday
2025-03-05 14:00:00,25.7,37.74,70.12,Evening,Weekday
2025-03-05 15:00:00,26.15,88.68,82.53,Evening,Weekday
2025-03-05 16:00:00,36.06,68.89,42.39,Evening,Weekday
2025-03-05 17:00:00,30.78,78.3,79.99,Evening,Weekday
2025-03-05 18:00:00,26.23,98.0,59.72,Evening,Weekday
2025-03-05 19:00:00,32.21,35.86,47.97,Evening,Weekday
2025-03-05 20:00:00,34.32,93.09,48.8,Evening,Weekday
2025-03-05 21:00:00,25.45,38.83,85.94,Evening,Weekday
2025-03-05 22:00:00,28.27,57.51,45.53,Night,Weekday
2025-03-05 23:00:00,22.44,89.6,83.34,Night,Weekday
2025-03-06 00:00:00,23.62,93.44,67.21,Night,Weekday
2025-03-06 01:00:00,33.62,65.45,41.95,Night,Weekday
2025-03-06 02:00:00,23.63,71.59,63.22,Night,Weekday
2025-03-06 03:00:00,30.5,79.57,80.87,Night,Weekday
2025-03-06 04:00:00,34.18,88.29,76.31,Night,Weekday
2025-03-06 05:00:00,22.14,38.51,64.44,Night,Weekday
2025-03-06 06:00:00,31.35,86.7,83.0,Morning,Weekday
2025-03-06 07:00:00,25.13,63.69,46.02,Morning,Weekday
2025-03-06 08:00:00,39.26,61.54,85.5,Morning,Weekday
2025-03-06 09:00:00,29.67,59.67,82.32,Morning,Weekday
2025-03-06 10:00:00,36.12,65.64,75.41,Morning,Weekday
2025-03-06 11:00:00,31.0,96.15,80.89,Morning,Weekday
2025-03-06 12:00:00,20.87,68.37,67.19,Morning,Weekday
2025-03-06 13:00:00,32.66,96.72,73.76,Morning,Weekday
2025-03-06 14:00:00,39.03,42.62,68.03,Evening,Weekday
2025-03-06 15:00:00,32.03,80.69,57.77,Evening,Weekday
2025-03-06 16:00:00,36.38,86.86,68.44,Evening,Weekday
2025-03-06 17:00:00,37.68,77.54,52.87,Evening,Weekday
2025-03-06 18:00:00,24.56,72.48,62.01,Evening,Weekday
2025-03-06 19:00:00,24.24,69.54,54.04,Evening,Weekday
2025-03-06 20:00:00,32.22,90.27,46.14,Evening,Weekday
2025-03-06 21:00:00,28.22,87.52,56.09,Evening,Weekday
2025-03-06 22:00:00,36.8,38.56,82.6,Night,Weekday
2025-03-06 23:00:00,38.0,89.4,59.05,Night,Weekday
2025-03-07 00:00:00,27.07,58.98,77.4,Night,Weekday
2025-03-07 01:00:00,24.74,47.76,48.76,Night,Weekday
2025-03-07 02:00:00,35.61,90.88,61.22,Night,Weekday
2025-03-07 03:00:00,25.5,60.24,45.74,Night,Weekday
2025-03-07 04:00:00,36.45,86.59,46.93,Night,Weekday
2025-03-07 05:00:00,28.47,48.44,70.87,Night,Weekday
2025-03-07 06:00:00,33.35,30.28,70.37,Morning,Weekday
2025-03-07 07:00:00,21.91,64.68,50.67,Morning,Weekday
2025-03-07 08:00:00,32.48,37.02,63.72,Morning,Weekday
2025-03-07 09:00:00,29.04,82.81,83.17,Morning,Weekday
2025-03-07 10:00:00,31.73,49.33,48.71,Morning,Weekday
2025-03-07 11:00:00,23.36,61.06,40.96,Morning,Weekday
2025-03-07 12:00:00,34.74,36.09,72.6,Morning,Weekday
2025-03-07 13:00:00,37.26,50.07,42.67,Morning,Weekday
